	NoOrder	MR	Krisk	Kdegree	Degree	eigenc
PL_001	0.5912588401697313	0.31582979726544086	0.2399222065063649	0.2210553425284725	0.22305843301093117	0.2545928003204944
PL_002	0.5284926470588236	0.4336734693877551	0.34677933673469385	0.3243347772277228	0.3207766089108911	0.31984839108910895
PL_003	0.6133333333333333	0.21764705882352942	0.20196078431372552	0.20901960784313725	0.20431372549019608	0.21450980392156863
PL_004	0.5170906200317964	0.46612394957983194	0.37886415827592307	0.3761261261261262	0.36146440558205273	0.38434022257551675
PL_005	0.5562323232323233	0.4380497714575927	0.2911892029539088	0.29317545199898143	0.2974738986503693	0.34824038706391647
PL_006	0.5244837130083031	0.4374460742018982	0.40940465918895597	0.39322691975841234	0.39538395168248486	0.39322691975841234
PL_007	0.598922902494331	0.4465130023640662	0.3572695035460993	0.32291666666666663	0.33796296296296297	0.35127314814814814
PL_008	0.5816885964912281	0.4786184210526316	0.4320175438596491	0.4369517543859649	0.4369517543859649	0.4385964912280701
PL_009	0.5379552830869095	0.43305084745762723	0.25042072364466883	0.2741615578795529	0.26045798773891093	0.3195396081259767
PL_010	0.6194141012909633	0.5085650446871895	0.49217974180734864	0.47864945382323737	0.4774081429990069	0.4973932472691162
PL_011	0.636094674556213	0.4169230769230769	0.42	0.4107692307692308	0.40461538461538465	0.3984615384615385
PL_012	0.6130820399113083	0.34510932105868813	0.28227848101265823	0.3035476718403547	0.2722838137472284	0.31729490022172946
PL_013	0.53515625	0.471797052154195	0.3606859410430839	0.32645089285714285	0.36383928571428575	0.3828125
PL_014	0.5009230414214837	0.4377967711301044	0.39328110161443486	0.37132003798670465	0.3990978157644824	0.46794871794871795
PL_015	0.5674860466527133	0.47795989906256064	0.40297236399897995	0.3991815008925275	0.40197707212916334	0.41768479506122086
PL_016	0.5311370358199146	0.46888655345981534	0.39155926765860943	0.32106473874465985	0.36882462482199585	0.39462153576514414
PL_017	0.5691901192085537	0.45793000744601636	0.4301954037114416	0.41962639793535705	0.4175371758633403	0.4234361558313875
PL_018	0.6095571095571096	0.44976525821596247	0.3428571428571429	0.34131455399061034	0.3423205902079142	0.35848423876592894
PL_019	0.5324975891996142	0.4440677966101695	0.32041808458920756	0.3088478366553233	0.2974720466699076	0.3265435099659699
PL_020	0.543956043956044	0.44329255650010363	0.37424839311631763	0.3438135938135938	0.36357039187227863	0.3893976393976394
PL_021	0.5285708768982729	0.45634833137881986	0.24575454302433808	0.21339677534542204	0.2524869127731722	0.4070701634494948
PL_022	0.5235897435897436	0.4183970856102004	0.32477231329690354	0.28194444444444455	0.3069444444444446	0.38581196581196575
PL_023	0.5512345679012346	0.4327107279693486	0.31872605363984674	0.28312579821200506	0.32383461047254153	0.2901500638569604
PL_024	0.6309523809523808	0.5027777777777778	0.34722222222222215	0.3416666666666666	0.3222222222222222	0.33888888888888885
PL_025	0.5710227272727272	0.45292207792207784	0.44439935064935054	0.4545454545454545	0.45535714285714285	0.45819805194805185
PL_026	0.7570842654735271	0.32449978714346533	0.2393571732652193	0.21487867177522352	0.2263729246487867	0.19699872286079187
PL_027	0.5621621621621622	0.45901826484018265	0.2637387387387388	0.26711711711711716	0.26509009009009016	0.2912162162162163
PL_028	0.5378708269339585	0.4444668983913992	0.35280090534314124	0.34184787001859185	0.3361490582814647	0.3743432220515722
PL_029	0.5737186032264652	0.42704160246533135	0.3188300950806119	0.30100061261997146	0.2987543393914642	0.3271901163977946
PL_030	0.5432048126879958	0.4657681940700809	0.36707969586032096	0.2506152584085316	0.26674870112113763	0.34686901832102807
PL_031	0.5941915227629513	0.3189675870348139	0.2310657596371882	0.2605442176870748	0.22018140589569157	0.28662131519274375
PL_032	0.5334110334110334	0.43221690590111644	0.38655788655788664	0.37956487956487955	0.3818958818958819	0.3951048951048951
PL_033	0.5875959079283888	0.5326086956521741	0.4968030690537084	0.4910485933503836	0.5025575447570333	0.5159846547314578
PL_034	0.5223768625827815	0.44890624999999995	0.3615104166666666	0.3604166666666666	0.3508333333333333	0.3663541666666667
PL_035	0.5008680555555556	0.36363636363636365	0.3462752525252526	0.34943181818181823	0.3304924242424243	0.3595328282828283
PL_036	0.6091269841269841	0.37083333333333335	0.38377192982456143	0.2785087719298246	0.28728070175438597	0.29166666666666674
PL_037	0.4369897959183674	0.40104166666666663	0.27474489795918366	0.2645408163265306	0.26096938775510203	0.2997448979591837
PL_038	0.5483479105928086	0.43658892128279886	0.37876579203109817	0.37925170068027214	0.37099125364431484	0.43658892128279886
PL_039	0.561164764413228	0.4274217149546386	0.3018729880011707	0.30509218612818256	0.2980684811237928	0.30831138425519466
PL_040	0.5458375463431074	0.40415785764622975	0.34952120383036933	0.3040873854827344	0.3002114164904863	0.4164138860802157
PL_041	0.6250421300977419	0.43939393939393945	0.3252290345313602	0.33439041578576467	0.3220577871740663	0.35499316005471954
PL_042	0.5499999999999999	0.3833333333333333	0.33333333333333326	0.31666666666666665	0.31666666666666665	0.31666666666666665
PL_043	0.5882188409040052	0.45765899247777525	0.36249145201732397	0.35602981029810304	0.3638211382113822	0.39588979223125575
PL_044	0.5158868727179509	0.4410334346504559	0.23460037964806857	0.20564135252044463	0.22473146589253093	0.3668911475546132
PL_045	0.5498027613412227	0.4246361746361747	0.32100591715976334	0.3574950690335306	0.3101577909270217	0.34960552268244577
PL_046	0.6065100154083204	0.505970724191063	0.49518489984591685	0.5017334360554698	0.49749614791987673	0.4986517719568567
PL_047	0.5308612692388783	0.4625907092536681	0.3712839974699558	0.3685958254269449	0.3734977862112587	0.3621652962260173
PL_048	0.537488007675088	0.4715106574216743	0.39148544931244	0.39198113207547164	0.3926047329708986	0.3998001279181324
PL_049	0.5386888037462751	0.4662222222222222	0.3394358974358974	0.3283695189442315	0.33805874840357597	0.3959557258407833
PL_050	0.5357142857142857	0.406832298136646	0.362111801242236	0.32857142857142857	0.3345238095238095	0.3214285714285714
PL_051	0.5295037756202804	0.43801742919389974	0.3351132686084142	0.3337108953613808	0.33921251348435816	0.37621359223300976
PL_052	0.5723981900452487	0.450197238658777	0.3250377073906485	0.30593262946204125	0.32905982905982906	0.33810960281548513
PL_053	0.529775998797309	0.40461073318216173	0.20596182917611489	0.20464852607709752	0.2038548752834467	0.21529300425404319
PL_054	0.5446457124583125	0.4337168277343151	0.2400444853505139	0.22730480134990028	0.24722350053689213	0.3287007209694739
PL_055	0.5286443967718868	0.44431057563587684	0.27357635670888686	0.24445474204510348	0.24476367006487487	0.3556894243641232
PL_056	0.5524702694565709	0.41420363482415556	0.24740088905016783	0.23628473797211888	0.24673561341437597	0.3497847358121331
PL_057	0.5298544119854275	0.4597048186168852	0.23903165875739463	0.24969868147561936	0.24003414615787294	0.3355062378619802
PL_058	0.5818181818181819	0.4301166610035112	0.36193226866009737	0.36940763393362785	0.36952089704383284	0.38401857515007365
PL_059	0.6569230769230769	0.40769230769230774	0.39230769230769236	0.3953846153846154	0.39538461538461545	0.39538461538461545
SD_001	0.5723104056437389	0.4488536155202822	0.36948853615520283	0.3853615520282187	0.3712522045855379	0.3853615520282187
SD_002	0.6025641025641025	0.4904761904761904	0.49047619047619045	0.49047619047619045	0.49047619047619045	0.49047619047619045
SD_003	0.659375	0.33333333333333337	0.3246527777777778	0.28289473684210525	0.31085526315789475	0.28289473684210525
SD_004	0.6083333333333333	0.25104166666666666	0.23749999999999996	0.23020833333333332	0.221875	0.24479166666666666
SD_005	0.4510489510489511	0.3646153846153846	0.2507692307692308	0.26923076923076933	0.2753846153846155	0.256923076923077
SD_006	0.5229166666666668	0.34444444444444433	0.29999999999999993	0.3049382716049382	0.31481481481481477	0.3024691358024691
SD_007	0.38819875776397517	0.2432712215320911	0.2432712215320911	0.2432712215320911	0.2432712215320911	0.2432712215320911
SD_008	0.654	0.606	0.602	0.622	0.614	0.626
SD_009	0.5763888888888888	0.3935185185185185	0.3587962962962962	0.3449074074074074	0.33101851851851843	0.3009259259259259
SD_010	0.6604308390022675	0.48809523809523797	0.4926303854875283	0.5153061224489797	0.5039682539682538	0.5187074829931974
SD_011	0.5714285714285714	0.47360248447204967	0.4798136645962733	0.44047619047619035	0.45186335403726696	0.44047619047619035
SD_012	0.6459770114942529	0.360344827586207	0.3264367816091954	0.3574712643678162	0.34425287356321843	0.36091954022988504
SD_013	0.6530214424951266	0.4771598808341609	0.5185185185185184	0.6052631578947368	0.5448343079922027	0.5896686159844053
SD_014	0.6323529411764707	0.49816176470588236	0.5147058823529412	0.5073529411764706	0.5073529411764706	0.5073529411764706
SD_015	0.556152927120669	0.525089605734767	0.538231780167264	0.529868578255675	0.541816009557945	0.529868578255675
SD_016	0.6108508977361438	0.49492583918813426	0.48360655737704916	0.485167837626854	0.48321623731459795	0.485167837626854
SD_017	0.5896739130434783	0.5842391304347825	0.5733695652173914	0.5842391304347827	0.5733695652173914	0.5842391304347827
SD_018	0.4765625	0.41123670212765956	0.20644946808510636	0.16788563829787234	0.1798537234042553	0.22307180851063826
SD_019	0.6254854368932039	0.35278497409326426	0.3728626943005181	0.38607512953367873	0.37998704663212435	0.4057642487046632
SD_020	0.5962254120148858	0.4134986225895317	0.4107438016528925	0.4212121212121212	0.41845730027548206	0.4228650137741047
SD_021	0.6249999999999999	0.45941558441558444	0.4683441558441559	0.4610389610389611	0.4569805194805195	0.46266233766233766
SD_022	0.668210586881473	0.3681233557439345	0.3539085118702954	0.350752750434279	0.3517660683265779	0.38138390272148226
SD_023	0.4772727272727273	0.38602941176470584	0.39338235294117646	0.38602941176470584	0.38602941176470584	0.38602941176470584
SD_024	0.5873015873015872	0.49159663865546216	0.5336134453781513	0.5079365079365079	0.484126984126984	0.5079365079365079
SD_025	0.6249999999999999	0.46212121212121215	0.4772727272727273	0.46212121212121215	0.46212121212121215	0.46212121212121215
SD_026	0.43333333333333335	0.4166666666666667	0.4166666666666667	0.4166666666666667	0.4166666666666667	0.4166666666666667
SD_027	0.4903846153846154	0.47115384615384615	0.47115384615384615	0.47115384615384615	0.47115384615384615	0.47115384615384615
SD_028	0.5499999999999999	0.4454545454545455	0.4454545454545455	0.4454545454545455	0.4454545454545455	0.4454545454545455
SD_029	0.47500000000000003	0.46666666666666673	0.46666666666666673	0.46666666666666673	0.46666666666666673	0.46666666666666673
SD_030	0.5	0.45833333333333326	0.45833333333333326	0.45833333333333326	0.45833333333333326	0.45833333333333326
