	NoOrder	MR	Krisk	Kdegree	Degree	eigenc
PL_001	0.5861836183618361	0.31582979726544086	0.24045261669024043	0.22111257368511414	0.22368797573398957	0.2545928003204944
PL_002	0.6092976485148515	0.4336734693877551	0.33753188775510207	0.3243347772277228	0.330677599009901	0.31984839108910895
PL_003	0.514	0.21764705882352942	0.27960784313725484	0.20901960784313725	0.2027450980392157	0.21450980392156863
PL_004	0.5245981275393038	0.46612394957983194	0.3678237060590002	0.3712683271506802	0.3748012718600954	0.38434022257551675
PL_005	0.5602424242424242	0.4380497714575927	0.29356251591545707	0.2934504710975299	0.2934708428826076	0.34824038706391647
PL_006	0.5487545241643602	0.4374460742018982	0.40897325280414154	0.39279551337359786	0.40552200172562547	0.39322691975841234
PL_007	0.5547052154195012	0.4465130023640662	0.3637706855791962	0.3223379629629629	0.3373842592592592	0.35127314814814814
PL_008	0.5729166666666667	0.4786184210526316	0.4375	0.4369517543859649	0.42872807017543857	0.4385964912280701
PL_009	0.5413811756220699	0.43305084745762723	0.26442481067435997	0.27169731938934977	0.26466522418559923	0.3195396081259767
PL_010	0.6221449851042701	0.5085650446871895	0.4802631578947369	0.47790466732869913	0.47852532274081433	0.4973932472691162
PL_011	0.5355029585798816	0.4169230769230769	0.4015384615384615	0.4107692307692308	0.3953846153846154	0.3984615384615385
PL_012	0.5206208425720622	0.34510932105868813	0.2825086306098965	0.30221729490022164	0.2853658536585366	0.31729490022172946
PL_013	0.5189732142857143	0.471797052154195	0.36125283446712014	0.33149092970521543	0.3532366071428571	0.3828125
PL_014	0.5422291450328833	0.4377967711301044	0.3955365622032288	0.3685897435897435	0.4089506172839506	0.46794871794871795
PL_015	0.5644849394849395	0.47795989906256064	0.400901852422765	0.3989455234702383	0.40488301990203124	0.41768479506122086
PL_016	0.5439807207799321	0.46888655345981534	0.3817412467503734	0.3235294117647059	0.38180523606090483	0.39462153576514414
PL_017	0.5625537667445005	0.45793000744601636	0.42773749539142203	0.41962639793535705	0.4260169595674081	0.4234361558313875
PL_018	0.574991674991675	0.44976525821596247	0.33916834339369556	0.3417169684775319	0.3488933601609658	0.35848423876592894
PL_019	0.5543876567020252	0.4440677966101695	0.3168206125425376	0.3079727758872144	0.3076810889645114	0.3265435099659699
PL_020	0.5275742775742777	0.44329255650010363	0.3697905867717189	0.34228734228734226	0.37230362230362224	0.3893976393976394
PL_021	0.5195364014635888	0.45634833137881986	0.2504043989236842	0.21380068645375805	0.25409618547910295	0.4070701634494948
PL_022	0.5534722222222224	0.4183970856102004	0.34262295081967226	0.28333333333333344	0.30138888888888893	0.38581196581196575
PL_023	0.4791666666666667	0.4327107279693486	0.33373243933588764	0.2826468710089399	0.3180874840357599	0.2899904214559387
PL_024	0.5965608465608466	0.5027777777777778	0.3388888888888889	0.3361111111111111	0.3361111111111111	0.33888888888888885
PL_025	0.5653409090909091	0.45292207792207784	0.4452110389610389	0.4517045454545454	0.44805194805194803	0.45819805194805185
PL_026	0.4083395476012926	0.32449978714346533	0.23978288633461053	0.21530438484461475	0.23339719029374204	0.1976372924648787
PL_027	0.5362612612612613	0.45901826484018265	0.2718468468468469	0.26801801801801806	0.2596846846846847	0.2912162162162163
PL_028	0.547104216068486	0.4444668983913992	0.35401341847870016	0.3445962331258589	0.35114380405787726	0.3743432220515722
PL_029	0.5205227690422709	0.42704160246533135	0.3061699049193881	0.3008474576271186	0.3004857379082265	0.3271901163977946
PL_030	0.5907847962811047	0.4657681940700809	0.34342438749647985	0.2492480175006836	0.27577249111293417	0.3465955701394585
PL_031	0.55578231292517	0.3189675870348139	0.23333333333333334	0.2600907029478458	0.22086167800453516	0.28662131519274375
PL_032	0.5466200466200466	0.43221690590111644	0.3881118881118882	0.3842268842268843	0.37878787878787884	0.3951048951048951
PL_033	0.5933503836317137	0.5326086956521741	0.48529411764705876	0.4910485933503836	0.5025575447570333	0.5159846547314578
PL_034	0.5448437500000001	0.44890624999999995	0.36786458333333333	0.35958333333333325	0.3516666666666667	0.3663541666666667
PL_035	0.4897342995169082	0.36363636363636365	0.34438131313131315	0.34943181818181823	0.3279671717171718	0.3595328282828283
