	NoOrder	MR	Krisk	Kdegree	Degree	eigenc
PL_001	0.5682380738073808	0.31582979726544086	0.2416313059877416	0.22122703599839752	0.2195673324557889	0.25465003147713605
PL_002	0.5663296568627452	0.4336734693877551	0.34454719387755106	0.3244894801980198	0.32247834158415845	0.31969368811881194
PL_003	0.5653333333333334	0.21764705882352942	0.2952941176470588	0.20980392156862746	0.2011764705882353	0.21450980392156863
PL_004	0.542174527468645	0.46612394957983194	0.369855149266914	0.3755961844197139	0.3790408055113937	0.38434022257551675
PL_005	0.5456666666666666	0.4380497714575927	0.2989508530685001	0.2937967914438503	0.2978405907817673	0.34824038706391647
PL_006	0.5340642963593782	0.4374460742018982	0.40854184641932706	0.39279551337359786	0.4074633304572908	0.39322691975841234
PL_007	0.5654761904761905	0.4465130023640662	0.3460401891252955	0.32349537037037035	0.33391203703703703	0.35127314814814814
PL_008	0.5696271929824561	0.4786184210526316	0.43749999999999994	0.4369517543859649	0.4424342105263157	0.4385964912280701
PL_009	0.5390972472652964	0.43305084745762723	0.2552890972472653	0.2699543214328646	0.26598749849741554	0.3195396081259767
PL_010	0.6101042701092351	0.5085650446871895	0.4816285998013904	0.47852532274081433	0.48907646474677263	0.4973932472691162
PL_011	0.6390532544378698	0.4169230769230769	0.38307692307692304	0.4107692307692308	0.3984615384615385	0.3984615384615385
PL_012	0.5	0.34510932105868813	0.2859608745684694	0.3037694013303769	0.2809312638580931	0.31729490022172946
PL_013	0.5390624999999999	0.471797052154195	0.372874149659864	0.33177437641723356	0.3470982142857143	0.3828125
PL_014	0.5305757470866505	0.4377967711301044	0.3844966761633428	0.3685897435897435	0.40491452991452986	0.46794871794871795
PL_015	0.5659617951284619	0.47795989906256064	0.402959042692883	0.3993756113527977	0.40163642730182647	0.41768479506122086
PL_016	0.5404480227845329	0.46888655345981534	0.3664196028541402	0.32363895278781907	0.3678661408697557	0.39462153576514414
PL_017	0.5685756421285486	0.45793000744601636	0.42319036499938556	0.419749293351358	0.42921224038343364	0.4234361558313875
PL_018	0.5754578754578755	0.44976525821596247	0.34218645204560705	0.3420523138832998	0.34527162977867204	0.35848423876592894
PL_019	0.5312439729990357	0.4440677966101695	0.30593096742829357	0.30758385999027704	0.30933398152649483	0.3265435099659699
PL_020	0.5153642653642654	0.44329255650010363	0.37652913124611237	0.34289784289784286	0.35175010175010174	0.3893976393976394
PL_021	0.5323727324509321	0.45634833137881986	0.24958291787726172	0.21342604426631595	0.24756840587192858	0.4070701634494948
PL_022	0.4333333333333333	0.4183970856102004	0.3480874316939891	0.2861111111111112	0.30625	0.38581196581196575
PL_023	0.48665730337078644	0.4327107279693486	0.3262292464878672	0.2840836526181354	0.3056353767560664	0.2899904214559387
PL_024	0.4351851851851852	0.5027777777777778	0.35	0.33888888888888885	0.33888888888888885	0.33888888888888885
PL_025	0.5754870129870129	0.45292207792207784	0.4431818181818181	0.4517045454545454	0.4517045454545454	0.45819805194805185
PL_026	0.7770270270270269	0.32449978714346533	0.22765006385696043	0.21573009791400596	0.23914431673052364	0.19699872286079187
PL_027	0.5286036036036037	0.45901826484018265	0.27094594594594595	0.26824324324324333	0.27139639639639646	0.2912162162162163
PL_028	0.5598448615409348	0.4444668983913992	0.35785304340797025	0.345242906798157	0.34730417912860717	0.3743432220515722
PL_029	0.5875025525832142	0.42704160246533135	0.3082885489871848	0.30324688584847864	0.31025217031831337	0.3271901163977946
PL_030	0.5889487870619946	0.4657681940700809	0.34032666854407206	0.2511621547716708	0.26100628930817615	0.3474159146841673
PL_031	0.501360544217687	0.3189675870348139	0.22789115646258506	0.26031746031746034	0.21564625850340138	0.28662131519274375
PL_032	0.5505050505050505	0.43221690590111644	0.38733488733488736	0.3834498834498835	0.38267288267288274	0.3951048951048951
PL_033	0.6023017902813299	0.5326086956521741	0.49296675191815853	0.4910485933503836	0.49296675191815853	0.5159846547314578
PL_034	0.50390625	0.44890624999999995	0.3614583333333333	0.3588541666666666	0.35109375	0.3663541666666667
PL_035	0.6308479532163741	0.36363636363636365	0.34564393939393945	0.3500631313131314	0.3311237373737374	0.3595328282828283
PL_036	0.5853174603174602	0.37083333333333335	0.3416666666666667	0.2785087719298246	0.2785087719298246	0.29166666666666674
PL_037	0.5681122448979591	0.40104166666666663	0.2533163265306122	0.2645408163265306	0.2670918367346939	0.2997448979591837
PL_038	0.5201652089407192	0.43658892128279886	0.380709426627794	0.3777939747327503	0.3894557823129252	0.43658892128279886
PL_039	0.5272168568920105	0.4274217149546386	0.3021656423763535	0.3036289142522681	0.3045068773778168	0.30831138425519466
PL_040	0.5168520390967307	0.40415785764622975	0.35088919288645687	0.30338266384778023	0.3231148696264976	0.4164138860802157
PL_041	0.628248974008208	0.43939393939393945	0.32100070472163506	0.33439041578576467	0.3217054263565892	0.35499316005471954
PL_042	0.42777777777777776	0.3833333333333333	0.31666666666666665	0.31666666666666665	0.31666666666666665	0.31666666666666665
PL_043	0.562597896621168	0.45765899247777525	0.36420104855254154	0.3555781391147245	0.3639340560072268	0.39588979223125575
PL_044	0.5186767174981929	0.4410334346504559	0.22846079493181473	0.20574527885745697	0.23107790087275026	0.3668934570287691
PL_045	0.5182445759368836	0.4246361746361747	0.3259368836291914	0.3555226824457594	0.2983234714003945	0.34960552268244577
PL_046	0.6026579352850538	0.505970724191063	0.4963405238828968	0.5017334360554698	0.5021186440677965	0.4986517719568567
PL_047	0.5326797385620915	0.4625907092536681	0.36780518659076533	0.3687539531941809	0.36646110056926	0.3621652962260173
PL_048	0.5301806843620083	0.4715106574216743	0.3939318835944995	0.3922049888071634	0.3885753118004477	0.3998001279181324
PL_049	0.5327799063431248	0.4662222222222222	0.33353846153846156	0.3289144316730523	0.3368667518092805	0.3959557258407833
PL_050	0.5648809523809524	0.406832298136646	0.36273291925465845	0.33035714285714285	0.3327380952380952	0.3214285714285714
PL_051	0.5290722761596548	0.43801742919389974	0.34309600862998924	0.3311218985976268	0.34611650485436896	0.37621359223300976
PL_052	0.585972850678733	0.450197238658777	0.32453494218200096	0.30442433383609857	0.3295625942684766	0.33810960281548513
PL_053	0.5438982222723343	0.40461073318216173	0.2044973544973545	0.20475159760874045	0.196343537414966	0.21524615355784182
PL_054	0.5450340353602267	0.4337168277343151	0.24682466635987116	0.227542567878509	0.25177941402055526	0.3287007209694739
PL_055	0.5276556776556777	0.44431057563587684	0.26397899289465554	0.24478426526619296	0.24216867469879516	0.3556894243641232
PL_056	0.5521692006623513	0.41420363482415556	0.23747618615621885	0.23681091052042696	0.2442015180380417	0.3497847358121331
PL_057	0.525517699336417	0.4597048186168852	0.2381124268520641	0.24980101606880525	0.23768801138870316	0.3355062378619802
PL_058	0.5775533108866442	0.4301166610035112	0.3571752180314871	0.3696341601540378	0.36057311133763736	0.38401857515007365
PL_059	0.6384615384615384	0.40769230769230774	0.3984615384615385	0.3892307692307693	0.38615384615384624	0.39538461538461545
SD_001	0.5846560846560847	0.4488536155202822	0.3941798941798942	0.3888888888888889	0.3712522045855379	0.3853615520282187
SD_002	0.552469135802469	0.4904761904761904	0.4783950617283951	0.49047619047619045	0.4783950617283951	0.49047619047619045
SD_003	0.4575320512820512	0.33333333333333337	0.3263888888888889	0.28289473684210525	0.30098684210526316	0.28289473684210525
SD_004	0.6808823529411765	0.25104166666666666	0.22812499999999997	0.22916666666666666	0.22291666666666665	0.24479166666666666
SD_005	0.6538461538461539	0.3646153846153846	0.26307692307692315	0.26923076923076933	0.2723076923076923	0.256923076923077
SD_006	0.5060606060606061	0.34444444444444433	0.3049382716049382	0.3049382716049382	0.30987654320987645	0.3024691358024691
SD_007	0.6372180451127819	0.2432712215320911	0.2432712215320911	0.2432712215320911	0.2432712215320911	0.2432712215320911
SD_008	0.662	0.606	0.606	0.622	0.622	0.626
SD_009	0.6018518518518519	0.3935185185185185	0.3055555555555555	0.3449074074074074	0.3194444444444444	0.3009259259259259
SD_010	0.7057823129251701	0.48809523809523797	0.4926303854875283	0.5153061224489797	0.5039682539682538	0.5187074829931974
SD_011	0.5833333333333334	0.47360248447204967	0.4798136645962733	0.44047619047619035	0.4394409937888198	0.44047619047619035
SD_012	0.5662287903667215	0.360344827586207	0.33045977011494254	0.3574712643678162	0.342528735632184	0.36091954022988504
SD_013	0.6530214424951267	0.4771598808341609	0.5185185185185184	0.6052631578947368	0.5516569200779726	0.5896686159844053
SD_014	0.6470588235294118	0.49816176470588236	0.5147058823529412	0.5091911764705883	0.505514705882353	0.5073529411764706
SD_015	0.5573476702508959	0.525089605734767	0.545400238948626	0.526284348864994	0.539426523297491	0.529868578255675
SD_016	0.6209992193598751	0.49492583918813426	0.4830210772833723	0.4847775175644028	0.4859484777517563	0.485167837626854
SD_017	0.6766304347826086	0.5842391304347825	0.5733695652173914	0.5842391304347827	0.5951086956521738	0.5842391304347827
SD_018	0.5456957547169812	0.41123670212765956	0.203125	0.1685505319148936	0.17852393617021278	0.22307180851063826
SD_019	0.6580528846153846	0.35278497409326426	0.3731217616580311	0.38607512953367873	0.3819300518134715	0.4057642487046632
SD_020	0.5202020202020201	0.4134986225895317	0.42011019283746553	0.4250688705234159	0.4234159779614325	0.4228650137741047
SD_021	0.5876984126984126	0.45941558441558444	0.46150793650793653	0.4610389610389611	0.46672077922077926	0.46266233766233766
SD_022	0.6616800920598389	0.3681233557439345	0.35156340474811815	0.3507817023740589	0.3526635784597569	0.38138390272148226
SD_023	0.5330882352941176	0.38602941176470584	0.39338235294117646	0.38602941176470584	0.38602941176470584	0.38602941176470584
SD_024	0.5873015873015872	0.49159663865546216	0.542016806722689	0.5079365079365079	0.5	0.5079365079365079
SD_025	0.5378787878787878	0.46212121212121215	0.46212121212121215	0.46212121212121215	0.46212121212121215	0.46212121212121215
SD_026	0.5	0.4166666666666667	0.4166666666666667	0.4166666666666667	0.4166666666666667	0.4166666666666667
SD_027	0.5288461538461537	0.47115384615384615	0.47115384615384615	0.47115384615384615	0.47115384615384615	0.47115384615384615
SD_028	0.5666666666666665	0.4454545454545455	0.4454545454545455	0.4454545454545455	0.4454545454545455	0.4454545454545455
SD_029	0.42500000000000004	0.46666666666666673	0.46666666666666673	0.46666666666666673	0.46666666666666673	0.46666666666666673
SD_030	0.5416666666666667	0.45833333333333326	0.45833333333333326	0.45833333333333326	0.45833333333333326	0.45833333333333326
