	NoOrder	MR	Krisk	Kdegree	Degree	eigenc
PL_001	0.61509900990099	0.31582979726544086	0.23927392739273926	0.22122703599839752	0.22139872946832256	0.25465003147713605
PL_002	0.5470281862745099	0.4336734693877551	0.3404017857142857	0.3244894801980198	0.32387066831683176	0.31984839108910895
PL_003	0.534	0.21764705882352942	0.2537254901960784	0.20980392156862746	0.2058823529411765	0.21450980392156863
PL_004	0.5272478360713654	0.46612394957983194	0.36747041158805865	0.37506624271330163	0.3735647412118	0.38434022257551675
PL_005	0.5583232323232323	0.4380497714575927	0.2912910618792972	0.29364400305576777	0.29869620575502925	0.34824038706391647
PL_006	0.5398126463700232	0.4374460742018982	0.40509059534081104	0.3925798101811906	0.40983606557377045	0.39322691975841234
PL_007	0.5819160997732427	0.4465130023640662	0.3472222222222222	0.32291666666666663	0.3258101851851851	0.35127314814814814
PL_008	0.5789473684210527	0.4786184210526316	0.4298245614035088	0.4369517543859649	0.4424342105263157	0.4385964912280701
PL_009	0.5348299074407978	0.43305084745762723	0.2521637216011541	0.27145690587811044	0.2567916816925112	0.3195396081259767
PL_010	0.6113455809334657	0.5085650446871895	0.48038728897716	0.4787735849056604	0.48274577954319764	0.4973932472691162
PL_011	0.5443786982248521	0.4169230769230769	0.3892307692307692	0.4107692307692308	0.4169230769230769	0.3984615384615385
PL_012	0.5736035049288062	0.34510932105868813	0.294476409666283	0.3017738359201773	0.26917960088691795	0.31729490022172946
PL_013	0.5306919642857143	0.471797052154195	0.33460884353741494	0.33149092970521543	0.3482142857142857	0.3828125
PL_014	0.5376139379254643	0.4377967711301044	0.400997150997151	0.36989553656220314	0.38983855650522314	0.46794871794871795
PL_015	0.573702490369157	0.47795989906256064	0.40476122510343043	0.39939464179007905	0.4038192184580017	0.41768479506122086
PL_016	0.5506353379340563	0.46888655345981534	0.3877979976768627	0.32265308357980066	0.37961441559864173	0.39462153576514414
PL_017	0.5863954774486912	0.45793000744601636	0.41913481627135313	0.41827454835934624	0.42761459997542095	0.4234361558313875
PL_018	0.5879275653923541	0.44976525821596247	0.3498323272971161	0.34245472837022134	0.33635144198524486	0.35848423876592894
PL_019	0.5545805207328833	0.4440677966101695	0.32216820612542535	0.3088478366553233	0.30670879922216815	0.3265435099659699
PL_020	0.5364265364265364	0.44329255650010363	0.37891353929089777	0.34371184371184366	0.3586691086691086	0.3893976393976394
PL_021	0.5232146822293664	0.45634833137881986	0.25459570839569234	0.2136504393265026	0.24883394119142777	0.4070701634494948
PL_022	0.5321367521367523	0.4183970856102004	0.34371584699453556	0.28194444444444444	0.2993055555555556	0.38581196581196575
PL_023	0.5021067415730337	0.4327107279693486	0.30611430395913153	0.2826468710089399	0.30787037037037035	0.2899904214559387
PL_024	0.45707070707070707	0.5027777777777778	0.35	0.3416666666666666	0.29999999999999993	0.33888888888888885
PL_025	0.5698051948051948	0.45292207792207784	0.44602272727272724	0.4517045454545454	0.4517045454545454	0.45819805194805185
PL_026	0.7219115088242604	0.32449978714346533	0.2410600255427842	0.21509152830991915	0.23382290336313324	0.19827586206896555
PL_027	0.5162162162162163	0.45901826484018265	0.25945945945945953	0.26801801801801806	0.2655405405405406	0.2912162162162163
PL_028	0.5565893653792051	0.4444668983913992	0.3535284132244766	0.34681917387438366	0.3510225527443214	0.3743432220515722
PL_029	0.5968960588115173	0.42704160246533135	0.31211244315832987	0.3032979375127629	0.30574841739840725	0.3271901163977946
PL_030	0.5828547990155867	0.4657681940700809	0.35722331737538715	0.2500683620453924	0.25170905113481	0.3474159146841673
PL_031	0.46530612244897956	0.3189675870348139	0.2276643990929705	0.2600907029478458	0.21337868480725622	0.28662131519274375
PL_032	0.5442890442890443	0.43221690590111644	0.38888888888888895	0.38500388500388505	0.3803418803418804	0.3951048951048951
PL_033	0.5709718670076726	0.5326086956521741	0.487851662404092	0.4910485933503836	0.5006393861892584	0.5159846547314578
PL_034	0.5580729166666667	0.44890624999999995	0.35296875	0.3595312499999999	0.35020833333333334	0.3663541666666667
PL_035	0.5190972222222222	0.36363636363636365	0.3598484848484849	0.34943181818181823	0.32828282828282834	0.3595328282828283
PL_036	0.45039682539682535	0.37083333333333335	0.2958333333333334	0.2785087719298246	0.2785087719298246	0.29166666666666674
PL_037	0.5522959183673469	0.40104166666666663	0.27474489795918366	0.2645408163265306	0.26198979591836735	0.2997448979591837
PL_038	0.5434888241010691	0.43658892128279886	0.3680758017492711	0.37827988338192425	0.3743926141885326	0.43658892128279886
PL_039	0.5652619256657887	0.4274217149546386	0.3094820017559263	0.3036289142522681	0.3153350892595844	0.30831138425519466
PL_040	0.6001011122345803	0.40415785764622975	0.3442871587462083	0.3040873854827344	0.29844961240310086	0.4164138860802157
