"Network","giant_component","NoOrder","krisk","degree","kdegree","eigenc","best"
"M_PL_043.csv",110,35,12,14,14,19,12
"M_PL_044.csv",712,184,21,23,25,49,21
"M_PL_045.csv",41,12,6,5,7,8,5
"M_PL_046.csv",60,30,11,13,13,14,11
"M_PL_047.csv",205,70,4,4,4,4,4
"M_PL_048.csv",266,108,10,10,9,12,9
"M_PL_049.csv",262,77,11,13,15,16,11
"M_PL_050.csv",49,20,6,6,7,7,6
"M_PL_051.csv",104,30,3,3,3,3,3
"M_PL_052.csv",52,11,6,6,6,7,6
"M_PL_053.csv",364,116,19,23,23,34,19
"M_PL_054.csv",414,112,23,25,27,30,23
"M_PL_055.csv",253,87,16,16,17,19,16
"M_PL_056.csv",456,149,22,28,33,43,22
"M_PL_057.csv",997,325,17,17,20,36,17
"M_PL_058.csv",111,41,14,18,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,5,3,3,3,5,3
"M_SD_002.csv",40,16,5,5,5,5,5
"M_SD_003.csv",41,17,4,4,4,4,4
"M_SD_004.csv",52,16,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,12,4,5,5,5,4
"M_SD_007.csv",79,25,3,3,3,3,3
"M_SD_008.csv",26,13,9,8,8,11,8
"M_SD_009.csv",25,8,3,4,4,5,3
"M_SD_010.csv",64,32,8,8,9,13,8
"M_SD_011.csv",25,9,6,5,5,6,5
"M_SD_012.csv",64,21,12,13,12,14,12
"M_SD_013.csv",55,22,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,35,17,18,20,23,17
"M_SD_017.csv",24,11,6,6,10,10,6
"M_SD_018.csv",53,17,4,5,5,5,4
"M_SD_019.csv",209,70,13,17,20,21,13
"M_SD_020.csv",58,25,7,9,10,10,7
"M_SD_021.csv",46,21,9,10,10,10,9
"M_SD_022.csv",317,113,39,49,53,60,39
"M_SD_023.csv",23,9,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,8,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,5,2,2,2,2,2
"M_SD_030.csv",9,4,2,2,2,2,2
"M_PL_001.csv",177,57,22,23,22,23,22
"M_PL_002.csv",103,35,16,12,13,15,12
"M_PL_003.csv",61,14,5,5,6,6,5
"M_PL_004.csv",112,46,3,3,3,3,3
"M_PL_005.csv",361,125,25,30,36,42,25
"M_PL_006.csv",78,26,3,3,3,3,3
"M_PL_007.csv",50,16,5,4,4,4,4
"M_PL_008.csv",49,21,6,7,7,11,6
"M_PL_009.csv",142,51,7,8,8,12,7
"M_PL_010.csv",107,49,23,29,29,32,23
"M_PL_011.csv",27,11,4,5,6,6,4
"M_PL_012.csv",84,28,7,7,7,7,7
"M_PL_013.csv",65,23,4,4,4,5,4
"M_PL_014.csv",108,38,6,5,5,6,5
"M_PL_015.csv",793,279,48,56,60,87,48
"M_PL_016.csv",205,80,9,9,10,17,9
"M_PL_017.csv",104,48,9,11,11,11,9
"M_PL_018.csv",144,53,18,19,23,24,18
"M_PL_019.csv",123,36,14,15,16,18,14
"M_PL_020.csv",109,50,3,3,3,3,3
"M_PL_021.csv",766,286,12,12,12,38,12
"M_PL_022.csv",66,12,4,4,4,4,4
"M_PL_023.csv",90,22,3,3,3,3,3
"M_PL_024.csv",22,9,4,3,3,3,3
"M_PL_025.csv",57,21,6,6,6,10,6
"M_PL_026.csv",150,26,2,2,2,2,2
"M_PL_027.csv",75,23,9,8,9,11,8
"M_PL_028.csv",180,58,13,14,16,24,13
"M_PL_029.csv",167,65,17,17,17,19,17
"M_PL_030.csv",70,19,10,6,7,13,6
"M_PL_031.csv",91,37,9,7,13,17,7
"M_PL_032.csv",40,7,2,2,2,2,2
"M_PL_033.csv",47,21,9,8,10,12,8
"M_PL_034.csv",151,49,6,8,8,9,6
"M_PL_035.csv",97,27,9,8,9,9,8
"M_PL_036.csv",22,5,3,2,2,2,2
"M_PL_037.csv",50,14,5,5,5,7,5
"M_PL_038.csv",50,17,4,4,4,7,4
"M_PL_039.csv",68,26,6,6,9,10,6
"M_PL_040.csv",70,25,8,7,9,10,7
"M_PL_041.csv",70,28,10,10,11,12,10
"M_PL_042.csv",16,4,2,2,2,2,2
"M_PL_043.csv",110,42,12,14,14,19,12
"M_PL_044.csv",712,212,21,23,25,49,21
"M_PL_045.csv",41,15,6,6,7,8,6
"M_PL_046.csv",60,25,11,12,13,14,11
"M_PL_047.csv",205,43,4,4,4,4,4
"M_PL_048.csv",266,112,10,10,9,12,9
"M_PL_049.csv",262,90,11,13,15,16,11
"M_PL_050.csv",49,14,6,6,7,7,6
"M_PL_051.csv",104,41,3,3,3,3,3
"M_PL_052.csv",52,17,6,6,6,7,6
"M_PL_053.csv",364,112,19,23,23,34,19
"M_PL_054.csv",414,103,23,25,27,30,23
"M_PL_055.csv",253,75,16,17,17,19,16
"M_PL_056.csv",456,121,22,29,33,43,22
"M_PL_057.csv",997,230,17,17,20,36,17
"M_PL_058.csv",111,32,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,9,3,3,3,5,3
"M_SD_002.csv",40,16,5,5,5,5,5
"M_SD_003.csv",41,16,4,4,4,4,4
"M_SD_004.csv",52,21,4,4,4,4,4
"M_SD_005.csv",34,13,3,3,3,3,3
"M_SD_006.csv",34,10,4,4,5,5,4
"M_SD_007.csv",79,33,3,3,3,3,3
"M_SD_008.csv",26,12,10,8,8,11,8
"M_SD_009.csv",25,8,3,4,4,5,3
"M_SD_010.csv",64,31,8,8,9,13,8
"M_SD_011.csv",25,10,6,5,5,6,5
"M_SD_012.csv",64,22,13,12,12,14,12
"M_SD_013.csv",55,24,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,33,17,18,20,23,17
"M_SD_017.csv",24,12,8,7,10,10,7
"M_SD_018.csv",53,11,4,5,5,5,4
"M_SD_019.csv",209,88,13,16,20,21,13
"M_SD_020.csv",58,19,8,9,10,10,8
"M_SD_021.csv",46,20,9,10,10,10,9
"M_SD_022.csv",317,114,39,51,53,60,39
"M_SD_023.csv",23,12,4,4,4,4,4
"M_SD_024.csv",19,9,5,6,7,8,5
"M_SD_025.csv",13,6,4,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,4,2,2,2,2,2
"M_SD_030.csv",9,4,2,3,2,2,2
"M_PL_001.csv",177,60,22,22,22,23,22
"M_PL_002.csv",103,40,14,13,13,15,13
"M_PL_003.csv",61,21,5,5,6,6,5
"M_PL_004.csv",112,42,3,3,3,3,3
"M_PL_005.csv",361,137,25,31,36,42,25
"M_PL_006.csv",78,21,3,3,3,3,3
"M_PL_007.csv",50,20,5,4,4,4,4
"M_PL_008.csv",49,14,6,7,7,11,6
"M_PL_009.csv",142,32,7,7,8,12,7
"M_PL_010.csv",107,52,23,29,29,32,23
"M_PL_011.csv",27,8,4,6,6,6,4
"M_PL_012.csv",84,32,7,7,7,7,7
"M_PL_013.csv",65,19,4,4,4,5,4
"M_PL_014.csv",108,45,6,5,5,6,5
"M_PL_015.csv",793,308,48,56,60,87,48
"M_PL_016.csv",205,74,9,9,10,17,9
"M_PL_017.csv",104,47,9,11,11,11,9
"M_PL_018.csv",144,52,18,19,23,24,18
"M_PL_019.csv",123,41,14,16,16,18,14
"M_PL_020.csv",109,46,3,3,3,3,3
"M_PL_021.csv",766,281,12,12,12,38,12
"M_PL_022.csv",66,19,4,4,4,4,4
"M_PL_023.csv",90,35,3,3,3,3,3
"M_PL_024.csv",22,6,4,4,3,3,3
"M_PL_025.csv",57,27,6,6,6,10,6
"M_PL_026.csv",150,52,2,2,2,2,2
"M_PL_027.csv",75,22,9,8,9,11,8
"M_PL_028.csv",180,73,13,14,16,24,13
"M_PL_029.csv",167,63,17,17,17,19,17
"M_PL_030.csv",70,19,10,6,7,13,6
"M_PL_031.csv",91,31,10,9,13,17,9
"M_PL_032.csv",40,11,2,2,2,2,2
"M_PL_033.csv",47,19,9,8,10,12,8
"M_PL_034.csv",151,46,6,7,8,9,6
"M_PL_035.csv",97,22,9,9,9,9,9
"M_PL_036.csv",22,8,5,2,2,2,2
"M_PL_037.csv",50,14,5,5,5,7,5
"M_PL_038.csv",50,13,4,4,4,7,4
"M_PL_039.csv",68,21,6,7,9,10,6
"M_PL_040.csv",70,23,9,7,9,10,7
"M_PL_041.csv",70,26,10,10,11,12,10
"M_PL_042.csv",16,8,2,2,2,2,2
"M_PL_043.csv",110,47,12,14,14,19,12
"M_PL_044.csv",712,179,21,23,25,49,21
"M_PL_045.csv",41,13,6,5,7,8,5
"M_PL_046.csv",60,27,11,12,13,14,11
"M_PL_047.csv",205,63,4,4,4,4,4
"M_PL_048.csv",266,83,10,10,9,12,9
"M_PL_049.csv",262,88,11,13,15,16,11
"M_PL_050.csv",49,21,6,6,7,7,6
"M_PL_051.csv",104,47,3,3,3,3,3
"M_PL_052.csv",52,18,6,6,6,7,6
"M_PL_053.csv",364,116,19,22,23,34,19
"M_PL_054.csv",414,99,23,26,27,30,23
"M_PL_055.csv",253,91,16,16,17,19,16
"M_PL_056.csv",456,137,22,28,33,43,22
"M_PL_057.csv",997,335,17,17,20,36,17
"M_PL_058.csv",111,40,14,18,19,20,14
"M_PL_059.csv",26,10,6,5,5,5,5
"M_SD_001.csv",28,11,3,3,3,5,3
"M_SD_002.csv",40,19,5,5,5,5,5
"M_SD_003.csv",41,18,4,4,4,4,4
"M_SD_004.csv",52,19,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,14,4,4,5,5,4
"M_SD_007.csv",79,29,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,8,3,4,4,5,3
"M_SD_010.csv",64,26,8,8,9,13,8
"M_SD_011.csv",25,12,6,5,5,6,5
"M_SD_012.csv",64,24,12,12,12,14,12
"M_SD_013.csv",55,22,11,8,19,14,8
"M_SD_014.csv",33,16,9,10,10,10,9
"M_SD_015.csv",32,15,4,4,4,4,4
"M_SD_016.csv",85,39,17,18,20,23,17
"M_SD_017.csv",24,11,7,6,10,10,6
"M_SD_018.csv",53,14,4,5,5,5,4
"M_SD_019.csv",209,100,13,16,20,21,13
"M_SD_020.csv",58,22,7,9,10,10,7
"M_SD_021.csv",46,11,9,10,10,10,9
"M_SD_022.csv",317,111,39,50,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,8,6,6,7,8,6
"M_SD_025.csv",13,6,4,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,4,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,5,2,3,2,2,2
"M_PL_001.csv",177,58,22,22,22,23,22
"M_PL_002.csv",103,35,14,13,13,15,13
"M_PL_003.csv",61,17,5,5,6,6,5
"M_PL_004.csv",112,48,3,3,3,3,3
"M_PL_005.csv",361,119,25,30,36,42,25
"M_PL_006.csv",78,26,3,3,3,3,3
"M_PL_007.csv",50,22,5,4,4,4,4
"M_PL_008.csv",49,19,6,7,7,11,6
"M_PL_009.csv",142,42,7,8,8,12,7
"M_PL_010.csv",107,47,23,29,29,32,23
"M_PL_011.csv",27,9,4,4,6,6,4
"M_PL_012.csv",84,21,7,7,7,7,7
"M_PL_013.csv",65,19,4,4,4,5,4
"M_PL_014.csv",108,38,6,5,5,6,5
"M_PL_015.csv",793,325,48,56,60,87,48
"M_PL_016.csv",205,51,9,9,10,17,9
"M_PL_017.csv",104,40,9,10,11,11,9
"M_PL_018.csv",144,54,18,19,23,24,18
"M_PL_019.csv",123,40,14,15,16,18,14
"M_PL_020.csv",109,44,3,3,3,3,3
"M_PL_021.csv",766,282,12,12,12,38,12
"M_PL_022.csv",66,21,4,4,4,4,4
"M_PL_023.csv",90,30,3,3,3,3,3
"M_PL_024.csv",22,10,4,4,3,3,3
"M_PL_025.csv",57,22,6,6,6,10,6
"M_PL_026.csv",150,59,2,2,2,2,2
"M_PL_027.csv",75,29,8,8,9,11,8
"M_PL_028.csv",180,74,13,14,16,24,13
"M_PL_029.csv",167,44,17,17,17,19,17
"M_PL_030.csv",70,25,10,7,7,13,7
"M_PL_031.csv",91,34,10,8,13,17,8
"M_PL_032.csv",40,13,2,2,2,2,2
"M_PL_033.csv",47,18,9,8,10,12,8
"M_PL_034.csv",151,45,6,8,8,9,6
"M_PL_035.csv",97,31,9,9,9,9,9
"M_PL_036.csv",22,8,3,2,2,2,2
"M_PL_037.csv",50,18,5,5,5,7,5
"M_PL_038.csv",50,22,5,4,4,7,4
"M_PL_039.csv",68,26,6,6,9,10,6
"M_PL_040.csv",70,19,9,7,9,10,7
"M_PL_041.csv",70,20,10,10,11,12,10
"M_PL_042.csv",16,8,2,2,2,2,2
"M_PL_043.csv",110,46,12,14,14,19,12
"M_PL_044.csv",712,181,21,23,25,49,21
"M_PL_045.csv",41,13,6,5,7,8,5
"M_PL_046.csv",60,27,11,13,13,14,11
"M_PL_047.csv",205,88,4,4,4,4,4
"M_PL_048.csv",266,116,10,10,9,12,9
"M_PL_049.csv",262,97,11,13,15,16,11
"M_PL_050.csv",49,21,6,6,7,7,6
"M_PL_051.csv",104,25,3,3,3,3,3
"M_PL_052.csv",52,20,6,6,6,7,6
"M_PL_053.csv",364,120,19,23,23,34,19
"M_PL_054.csv",414,131,23,24,27,30,23
"M_PL_055.csv",253,88,16,16,17,19,16
"M_PL_056.csv",456,141,22,29,33,43,22
"M_PL_057.csv",997,309,17,17,20,36,17
"M_PL_058.csv",111,36,14,18,19,20,14
"M_PL_059.csv",26,11,6,5,5,5,5
"M_SD_001.csv",28,11,3,3,3,5,3
"M_SD_002.csv",40,15,5,5,5,5,5
"M_SD_003.csv",41,20,4,4,4,4,4
"M_SD_004.csv",52,18,4,4,4,4,4
"M_SD_005.csv",34,13,3,3,3,3,3
"M_SD_006.csv",34,13,4,4,5,5,4
"M_SD_007.csv",79,32,3,3,3,3,3
"M_SD_008.csv",26,13,8,8,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,30,8,8,9,13,8
"M_SD_011.csv",25,11,6,5,5,6,5
"M_SD_012.csv",64,28,13,13,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,16,9,10,10,10,9
"M_SD_015.csv",32,13,4,4,4,4,4
"M_SD_016.csv",85,39,17,18,20,23,17
"M_SD_017.csv",24,11,6,6,10,10,6
"M_SD_018.csv",53,12,4,5,5,5,4
"M_SD_019.csv",209,60,13,17,20,21,13
"M_SD_020.csv",58,27,8,9,10,10,8
"M_SD_021.csv",46,13,9,10,10,10,9
"M_SD_022.csv",317,114,39,50,53,60,39
"M_SD_023.csv",23,6,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,6,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,4,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,4,2,3,2,2,2
"M_PL_001.csv",177,59,21,21,22,23,21
"M_PL_002.csv",103,37,13,13,13,15,13
"M_PL_003.csv",61,24,5,5,6,6,5
"M_PL_004.csv",112,30,3,3,3,3,3
"M_PL_005.csv",361,137,25,30,36,42,25
"M_PL_006.csv",78,32,3,3,3,3,3
"M_PL_007.csv",50,15,5,4,4,4,4
"M_PL_008.csv",49,17,6,7,7,11,6
"M_PL_009.csv",142,51,7,8,8,12,7
"M_PL_010.csv",107,47,24,29,29,32,24
"M_PL_011.csv",27,13,4,6,6,6,4
"M_PL_012.csv",84,22,7,7,7,7,7
"M_PL_013.csv",65,31,4,4,4,5,4
"M_PL_014.csv",108,23,6,5,5,6,5
"M_PL_015.csv",793,321,48,56,60,87,48
"M_PL_016.csv",205,57,9,9,10,17,9
"M_PL_017.csv",104,27,9,11,11,11,9
"M_PL_018.csv",144,54,18,19,23,24,18
"M_PL_019.csv",123,43,14,16,16,18,14
"M_PL_020.csv",109,17,3,3,3,3,3
"M_PL_021.csv",766,253,12,12,12,38,12
"M_PL_022.csv",66,25,4,4,4,4,4
"M_PL_023.csv",90,28,3,3,3,3,3
"M_PL_024.csv",22,7,4,3,3,3,3
"M_PL_025.csv",57,23,6,6,6,10,6
"M_PL_026.csv",150,61,2,2,2,2,2
"M_PL_027.csv",75,24,8,8,9,11,8
"M_PL_028.csv",180,68,13,14,16,24,13
"M_PL_029.csv",167,71,17,17,17,19,17
"M_PL_030.csv",70,23,9,6,7,13,6
"M_PL_031.csv",91,33,10,7,13,17,7
"M_PL_032.csv",40,19,2,2,2,2,2
"M_PL_033.csv",47,17,9,8,10,12,8
"M_PL_034.csv",151,61,6,8,8,9,6
"M_PL_035.csv",97,39,9,10,9,9,9
"M_PL_036.csv",22,8,4,2,2,2,2
"M_PL_037.csv",50,19,5,5,5,7,5
"M_PL_038.csv",50,11,5,4,4,7,4
"M_PL_039.csv",68,24,6,7,9,10,6
"M_PL_040.csv",70,19,8,7,9,10,7
"M_PL_041.csv",70,22,10,10,11,12,10
"M_PL_042.csv",16,6,2,2,2,2,2
"M_PL_043.csv",110,41,12,14,14,19,12
"M_PL_044.csv",712,233,21,23,25,49,21
"M_PL_045.csv",41,13,6,6,7,8,6
"M_PL_046.csv",60,23,11,11,13,14,11
"M_PL_047.csv",205,92,4,4,4,4,4
"M_PL_048.csv",266,91,10,10,9,12,9
"M_PL_049.csv",262,92,11,13,15,16,11
"M_PL_050.csv",49,10,6,7,7,7,6
"M_PL_051.csv",104,21,3,3,3,3,3
"M_PL_052.csv",52,21,6,6,6,7,6
"M_PL_053.csv",364,120,19,22,23,34,19
"M_PL_054.csv",414,149,23,25,27,30,23
"M_PL_055.csv",253,66,16,17,17,19,16
"M_PL_056.csv",456,131,22,29,33,43,22
"M_PL_057.csv",997,305,17,17,20,36,17
"M_PL_058.csv",111,42,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,6,3,3,3,5,3
"M_SD_002.csv",40,17,5,5,5,5,5
"M_SD_003.csv",41,10,4,4,4,4,4
"M_SD_004.csv",52,20,4,4,4,4,4
"M_SD_005.csv",34,15,3,3,3,3,3
"M_SD_006.csv",34,14,4,4,5,5,4
"M_SD_007.csv",79,31,3,3,3,3,3
"M_SD_008.csv",26,13,11,9,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,31,8,8,9,13,8
"M_SD_011.csv",25,11,6,5,5,6,5
"M_SD_012.csv",64,21,12,13,12,14,12
"M_SD_013.csv",55,23,11,8,19,14,8
"M_SD_014.csv",33,16,9,10,10,10,9
"M_SD_015.csv",32,15,4,4,4,4,4
"M_SD_016.csv",85,38,17,18,20,23,17
"M_SD_017.csv",24,11,7,6,10,10,6
"M_SD_018.csv",53,15,5,5,5,5,5
"M_SD_019.csv",209,61,13,16,20,21,13
"M_SD_020.csv",58,22,7,9,10,10,7
"M_SD_021.csv",46,19,9,10,10,10,9
"M_SD_022.csv",317,125,39,50,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,6,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,5,2,2,2,2,2
"M_SD_030.csv",9,4,2,2,2,2,2
"M_PL_001.csv",177,59,21,22,22,23,21
"M_PL_002.csv",103,43,14,12,13,15,12
"M_PL_003.csv",61,21,5,6,6,6,5
"M_PL_004.csv",112,48,3,3,3,3,3
"M_PL_005.csv",361,125,25,32,36,42,25
"M_PL_006.csv",78,28,3,3,3,3,3
"M_PL_007.csv",50,14,5,4,4,4,4
"M_PL_008.csv",49,22,6,7,7,11,6
"M_PL_009.csv",142,33,7,7,8,12,7
"M_PL_010.csv",107,48,24,29,29,32,24
"M_PL_011.csv",27,12,4,5,6,6,4
"M_PL_012.csv",84,26,7,7,7,7,7
"M_PL_013.csv",65,21,4,4,4,5,4
"M_PL_014.csv",108,34,6,5,5,6,5
"M_PL_015.csv",793,296,48,56,60,87,48
"M_PL_016.csv",205,83,9,9,10,17,9
"M_PL_017.csv",104,34,9,11,11,11,9
"M_PL_018.csv",144,53,18,19,23,24,18
"M_PL_019.csv",123,50,14,15,16,18,14
"M_PL_020.csv",109,46,3,3,3,3,3
"M_PL_021.csv",766,282,12,12,12,38,12
"M_PL_022.csv",66,20,4,4,4,4,4
"M_PL_023.csv",90,37,3,3,3,3,3
"M_PL_024.csv",22,9,4,4,3,3,3
"M_PL_025.csv",57,20,6,6,6,10,6
"M_PL_026.csv",150,53,2,2,2,2,2
"M_PL_027.csv",75,29,9,8,9,11,8
"M_PL_028.csv",180,60,13,14,16,24,13
"M_PL_029.csv",167,34,17,17,17,19,17
"M_PL_030.csv",70,23,11,7,7,13,7
"M_PL_031.csv",91,26,9,7,13,17,7
"M_PL_032.csv",40,20,2,2,2,2,2
"M_PL_033.csv",47,20,9,8,10,12,8
"M_PL_034.csv",151,47,6,7,8,9,6
"M_PL_035.csv",97,34,9,9,9,9,9
"M_PL_036.csv",22,9,5,2,2,2,2
"M_PL_037.csv",50,21,5,5,5,7,5
"M_PL_038.csv",50,21,4,4,4,7,4
"M_PL_039.csv",68,23,6,6,9,10,6
"M_PL_040.csv",70,26,9,7,9,10,7
"M_PL_041.csv",70,24,10,10,11,12,10
"M_PL_042.csv",16,3,2,2,2,2,2
"M_PL_043.csv",110,35,12,14,14,19,12
"M_PL_044.csv",712,225,21,23,25,49,21
"M_PL_045.csv",41,15,6,5,7,8,5
"M_PL_046.csv",60,26,11,13,13,14,11
"M_PL_047.csv",205,51,4,4,4,4,4
"M_PL_048.csv",266,78,10,10,9,12,9
"M_PL_049.csv",262,66,11,13,15,16,11
"M_PL_050.csv",49,13,6,7,7,7,6
"M_PL_051.csv",104,32,3,3,3,3,3
"M_PL_052.csv",52,17,6,6,6,7,6
"M_PL_053.csv",364,108,19,23,23,34,19
"M_PL_054.csv",414,124,23,26,27,30,23
"M_PL_055.csv",253,76,16,17,17,19,16
"M_PL_056.csv",456,116,22,29,33,43,22
"M_PL_057.csv",997,344,17,17,20,36,17
"M_PL_058.csv",111,48,14,17,19,20,14
"M_PL_059.csv",26,12,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,20,5,5,5,5,5
"M_SD_003.csv",41,18,4,4,4,4,4
"M_SD_004.csv",52,13,4,4,4,4,4
"M_SD_005.csv",34,8,3,3,3,3,3
"M_SD_006.csv",34,7,4,4,5,5,4
"M_SD_007.csv",79,31,3,3,3,3,3
"M_SD_008.csv",26,13,10,9,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,26,8,8,9,13,8
"M_SD_011.csv",25,9,6,5,5,6,5
"M_SD_012.csv",64,26,12,12,12,14,12
"M_SD_013.csv",55,27,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,12,4,4,4,4,4
"M_SD_016.csv",85,35,17,18,20,23,17
"M_SD_017.csv",24,12,7,7,10,10,7
"M_SD_018.csv",53,17,4,5,5,5,4
"M_SD_019.csv",209,82,13,17,20,21,13
"M_SD_020.csv",58,26,8,9,10,10,8
"M_SD_021.csv",46,23,9,10,10,10,9
"M_SD_022.csv",317,120,39,51,53,60,39
"M_SD_023.csv",23,6,4,4,4,4,4
"M_SD_024.csv",19,7,5,6,7,8,5
"M_SD_025.csv",13,6,4,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,5,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,3,2,2,2,2,2
"M_PL_001.csv",177,68,22,23,22,23,22
"M_PL_002.csv",103,40,15,13,13,15,13
"M_PL_003.csv",61,11,5,5,6,6,5
"M_PL_004.csv",112,14,3,3,3,3,3
"M_PL_005.csv",361,135,25,31,36,42,25
"M_PL_006.csv",78,21,3,3,3,3,3
"M_PL_007.csv",50,16,5,4,4,4,4
"M_PL_008.csv",49,21,6,7,7,11,6
"M_PL_009.csv",142,37,7,7,8,12,7
"M_PL_010.csv",107,47,23,29,29,32,23
"M_PL_011.csv",27,11,4,5,6,6,4
"M_PL_012.csv",84,25,7,7,7,7,7
"M_PL_013.csv",65,26,4,4,4,5,4
"M_PL_014.csv",108,28,6,5,5,6,5
"M_PL_015.csv",793,325,48,56,60,87,48
"M_PL_016.csv",205,70,9,9,10,17,9
"M_PL_017.csv",104,42,9,10,11,11,9
"M_PL_018.csv",144,60,18,19,23,24,18
"M_PL_019.csv",123,45,14,15,16,18,14
"M_PL_020.csv",109,48,3,3,3,3,3
"M_PL_021.csv",766,174,12,12,12,38,12
"M_PL_022.csv",66,15,4,4,4,4,4
"M_PL_023.csv",90,24,3,3,3,3,3
"M_PL_024.csv",22,6,4,3,3,3,3
"M_PL_025.csv",57,24,6,6,6,10,6
"M_PL_026.csv",150,52,2,2,2,2,2
"M_PL_027.csv",75,28,8,8,9,11,8
"M_PL_028.csv",180,76,13,14,16,24,13
"M_PL_029.csv",167,34,17,17,17,19,17
"M_PL_030.csv",70,24,11,7,7,13,7
"M_PL_031.csv",91,27,10,8,13,17,8
"M_PL_032.csv",40,20,2,2,2,2,2
"M_PL_033.csv",47,21,8,8,10,12,8
"M_PL_034.csv",151,50,6,8,8,9,6
"M_PL_035.csv",97,35,9,8,9,9,8
"M_PL_036.csv",22,8,5,2,2,2,2
"M_PL_037.csv",50,13,5,5,5,7,5
"M_PL_038.csv",50,25,5,4,4,7,4
"M_PL_039.csv",68,23,6,6,9,10,6
"M_PL_040.csv",70,17,8,7,9,10,7
"M_PL_041.csv",70,24,10,10,11,12,10
"M_PL_042.csv",16,6,2,2,2,2,2
"M_PL_043.csv",110,45,12,14,14,19,12
"M_PL_044.csv",712,248,21,23,25,49,21
"M_PL_045.csv",41,15,6,5,7,8,5
"M_PL_046.csv",60,30,11,11,13,14,11
"M_PL_047.csv",205,54,4,4,4,4,4
"M_PL_048.csv",266,96,10,10,9,12,9
"M_PL_049.csv",262,96,11,13,15,16,11
"M_PL_050.csv",49,21,6,7,7,7,6
"M_PL_051.csv",104,25,3,3,3,3,3
"M_PL_052.csv",52,22,6,6,6,7,6
"M_PL_053.csv",364,129,19,23,23,34,19
"M_PL_054.csv",414,146,23,25,27,30,23
"M_PL_055.csv",253,75,16,17,17,19,16
"M_PL_056.csv",456,147,22,28,33,43,22
"M_PL_057.csv",997,298,17,17,20,36,17
"M_PL_058.csv",111,43,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,17,5,5,5,5,5
"M_SD_003.csv",41,18,4,4,4,4,4
"M_SD_004.csv",52,22,4,4,4,4,4
"M_SD_005.csv",34,11,3,3,3,3,3
"M_SD_006.csv",34,13,4,4,5,5,4
"M_SD_007.csv",79,27,3,3,3,3,3
