"Network","giant_component","NoOrder","krisk","degree","kdegree","eigenc","best"
"M_PL_024.csv",22,7,4,4,3,3,3
"M_PL_025.csv",57,24,6,6,6,10,6
"M_PL_026.csv",150,52,2,2,2,2,2
"M_PL_027.csv",75,25,9,8,9,11,8
"M_PL_028.csv",180,57,13,14,16,24,13
"M_PL_029.csv",167,48,17,17,17,19,17
"M_PL_030.csv",70,19,9,7,7,13,7
"M_PL_031.csv",91,25,9,7,13,17,7
"M_PL_032.csv",40,12,2,2,2,2,2
"M_PL_033.csv",47,23,9,8,10,12,8
"M_PL_034.csv",151,50,6,8,8,9,6
"M_PL_035.csv",97,31,9,9,9,9,9
"M_PL_036.csv",22,6,4,2,2,2,2
"M_PL_037.csv",50,14,5,5,5,7,5
"M_PL_038.csv",50,23,5,4,4,7,4
"M_PL_039.csv",68,26,6,7,9,10,6
"M_PL_040.csv",70,27,9,7,9,10,7
"M_PL_041.csv",70,26,10,10,11,12,10
"M_PL_042.csv",16,7,2,2,2,2,2
"M_PL_043.csv",110,38,12,14,14,19,12
"M_PL_044.csv",712,207,21,23,25,49,21
"M_PL_045.csv",41,16,6,5,7,8,5
"M_PL_046.csv",60,28,11,11,13,14,11
"M_PL_047.csv",205,90,4,4,4,4,4
"M_PL_048.csv",266,101,10,10,9,12,9
"M_PL_049.csv",262,85,11,13,15,16,11
"M_PL_050.csv",49,14,6,6,7,7,6
"M_PL_051.csv",104,17,3,3,3,3,3
"M_PL_052.csv",52,18,6,6,6,7,6
"M_PL_053.csv",364,124,19,23,23,34,19
"M_PL_054.csv",414,162,23,26,27,30,23
"M_PL_055.csv",253,87,16,16,17,19,16
"M_PL_056.csv",456,139,22,28,33,43,22
"M_PL_057.csv",997,376,17,17,20,36,17
"M_PL_058.csv",111,50,14,17,19,20,14
"M_PL_059.csv",26,10,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,16,5,5,5,5,5
"M_SD_003.csv",41,16,4,4,4,4,4
"M_SD_004.csv",52,19,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,12,4,5,5,5,4
"M_SD_007.csv",79,29,3,3,3,3,3
"M_SD_008.csv",26,12,11,9,8,11,8
"M_SD_009.csv",25,6,3,4,4,5,3
"M_SD_010.csv",64,24,8,8,9,13,8
"M_SD_011.csv",25,13,6,5,5,6,5
"M_SD_012.csv",64,25,12,12,12,14,12
"M_SD_013.csv",55,21,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,31,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,16,4,5,5,5,4
"M_SD_019.csv",209,66,13,17,20,21,13
"M_SD_020.csv",58,24,8,9,10,10,8
"M_SD_021.csv",46,19,9,10,10,10,9
"M_SD_022.csv",317,127,39,51,53,60,39
"M_SD_023.csv",23,10,4,4,4,4,4
"M_SD_024.csv",19,10,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,6,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,4,2,2,2,2,2
"M_SD_030.csv",9,4,2,3,2,2,2
"M_PL_001.csv",177,63,22,23,22,23,22
"M_PL_002.csv",103,39,15,12,13,15,12
"M_PL_003.csv",61,21,5,5,6,6,5
"M_PL_004.csv",112,14,3,3,3,3,3
"M_PL_005.csv",361,119,25,32,36,42,25
"M_PL_006.csv",78,30,3,3,3,3,3
"M_PL_007.csv",50,22,5,4,4,4,4
"M_PL_008.csv",49,19,6,7,7,11,6
"M_PL_009.csv",142,38,7,7,8,12,7
"M_PL_010.csv",107,48,24,29,29,32,24
"M_PL_011.csv",27,13,4,5,6,6,4
"M_PL_012.csv",84,36,7,7,7,7,7
"M_PL_013.csv",65,19,4,4,4,5,4
"M_PL_014.csv",108,36,6,5,5,6,5
"M_PL_015.csv",793,279,48,56,60,87,48
"M_PL_016.csv",205,74,9,9,10,17,9
"M_PL_017.csv",104,49,9,10,11,11,9
"M_PL_018.csv",144,51,18,19,23,24,18
"M_PL_019.csv",123,37,14,15,16,18,14
"M_PL_020.csv",109,48,3,3,3,3,3
"M_PL_021.csv",766,266,12,12,12,38,12
"M_PL_022.csv",66,15,4,4,4,4,4
"M_PL_023.csv",90,21,3,3,3,3,3
"M_PL_024.csv",22,10,4,3,3,3,3
"M_PL_025.csv",57,24,6,6,6,10,6
"M_PL_026.csv",150,65,2,2,2,2,2
"M_PL_027.csv",75,29,9,8,9,11,8
"M_PL_028.csv",180,61,13,14,16,24,13
"M_PL_029.csv",167,57,17,17,17,19,17
"M_PL_030.csv",70,23,11,7,7,13,7
"M_PL_031.csv",91,32,9,7,13,17,7
"M_PL_032.csv",40,19,2,2,2,2,2
"M_PL_033.csv",47,19,8,8,10,12,8
"M_PL_034.csv",151,49,6,8,8,9,6
"M_PL_035.csv",97,29,9,9,9,9,9
"M_PL_036.csv",22,10,5,2,2,2,2
"M_PL_037.csv",50,6,5,5,5,7,5
"M_PL_038.csv",50,20,5,4,4,7,4
"M_PL_039.csv",68,29,6,7,9,10,6
"M_PL_040.csv",70,23,9,7,9,10,7
"M_PL_041.csv",70,23,10,10,11,12,10
"M_PL_042.csv",16,3,2,2,2,2,2
"M_PL_043.csv",110,36,12,14,14,19,12
"M_PL_044.csv",712,215,21,23,25,49,21
"M_PL_045.csv",41,11,6,6,7,8,6
"M_PL_046.csv",60,28,11,11,13,14,11
"M_PL_047.csv",205,80,4,4,4,4,4
"M_PL_048.csv",266,110,10,10,9,12,9
"M_PL_049.csv",262,75,11,13,15,16,11
"M_PL_050.csv",49,20,6,6,7,7,6
"M_PL_051.csv",104,30,3,3,3,3,3
"M_PL_052.csv",52,23,6,6,6,7,6
"M_PL_053.csv",364,105,19,23,23,34,19
"M_PL_054.csv",414,139,23,26,27,30,23
"M_PL_055.csv",253,82,16,17,17,19,16
"M_PL_056.csv",456,146,22,29,33,43,22
"M_PL_057.csv",997,301,17,17,20,36,17
"M_PL_058.csv",111,45,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,9,3,3,3,5,3
"M_SD_002.csv",40,19,5,5,5,5,5
"M_SD_003.csv",41,10,4,4,4,4,4
"M_SD_004.csv",52,20,4,4,4,4,4
"M_SD_005.csv",34,9,3,3,3,3,3
"M_SD_006.csv",34,14,4,5,5,5,4
"M_SD_007.csv",79,34,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,10,3,4,4,5,3
"M_SD_010.csv",64,31,8,8,9,13,8
"M_SD_011.csv",25,13,6,5,5,6,5
"M_SD_012.csv",64,23,12,12,12,14,12
"M_SD_013.csv",55,25,11,8,19,14,8
"M_SD_014.csv",33,16,9,10,10,10,9
"M_SD_015.csv",32,12,4,4,4,4,4
"M_SD_016.csv",85,38,17,18,20,23,17
"M_SD_017.csv",24,12,7,6,10,10,6
"M_SD_018.csv",53,13,5,5,5,5,5
"M_SD_019.csv",209,82,13,16,20,21,13
"M_SD_020.csv",58,21,8,9,10,10,8
"M_SD_021.csv",46,17,9,10,10,10,9
"M_SD_022.csv",317,126,39,50,53,60,39
"M_SD_023.csv",23,6,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,7,5,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,5,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,4,2,3,2,2,2
"M_PL_001.csv",177,57,22,22,22,23,22
"M_PL_002.csv",103,33,15,12,13,15,12
"M_PL_003.csv",61,21,5,5,6,6,5
"M_PL_004.csv",112,53,3,3,3,3,3
"M_PL_005.csv",361,149,25,30,36,42,25
"M_PL_006.csv",78,19,3,3,3,3,3
"M_PL_007.csv",50,19,5,4,4,4,4
"M_PL_008.csv",49,20,6,7,7,11,6
"M_PL_009.csv",142,36,7,8,8,12,7
"M_PL_010.csv",107,48,23,29,29,32,23
"M_PL_011.csv",27,12,4,4,6,6,4
"M_PL_012.csv",84,23,7,7,7,7,7
"M_PL_013.csv",65,19,4,4,4,5,4
"M_PL_014.csv",108,39,6,5,5,6,5
"M_PL_015.csv",793,281,48,56,60,87,48
"M_PL_016.csv",205,75,9,9,10,17,9
"M_PL_017.csv",104,34,9,10,11,11,9
"M_PL_018.csv",144,58,18,19,23,24,18
"M_PL_019.csv",123,50,14,15,16,18,14
"M_PL_020.csv",109,28,3,3,3,3,3
"M_PL_021.csv",766,228,12,12,12,38,12
"M_PL_022.csv",66,10,4,4,4,4,4
"M_PL_023.csv",90,16,3,3,3,3,3
"M_PL_024.csv",22,10,4,4,3,3,3
"M_PL_025.csv",57,23,6,6,6,10,6
"M_PL_026.csv",150,63,2,2,2,2,2
"M_PL_027.csv",75,27,9,8,9,11,8
"M_PL_028.csv",180,53,13,14,16,24,13
"M_PL_029.csv",167,64,17,17,17,19,17
"M_PL_030.csv",70,25,9,7,7,13,7
"M_PL_031.csv",91,27,10,8,13,17,8
"M_PL_032.csv",40,19,2,2,2,2,2
"M_PL_033.csv",47,20,8,8,10,12,8
"M_PL_034.csv",151,53,6,7,8,9,6
"M_PL_035.csv",97,33,9,10,9,9,9
"M_PL_036.csv",22,10,4,2,2,2,2
"M_PL_037.csv",50,15,5,5,5,7,5
"M_PL_038.csv",50,15,4,4,4,7,4
"M_PL_039.csv",68,12,6,6,9,10,6
"M_PL_040.csv",70,26,9,7,9,10,7
"M_PL_041.csv",70,29,10,10,11,12,10
"M_PL_042.csv",16,8,2,2,2,2,2
"M_PL_043.csv",110,41,12,14,14,19,12
"M_PL_044.csv",712,166,21,23,25,49,21
"M_PL_045.csv",41,18,6,6,7,8,6
"M_PL_046.csv",60,25,11,12,13,14,11
"M_PL_047.csv",205,60,4,4,4,4,4
"M_PL_048.csv",266,90,10,10,9,12,9
"M_PL_049.csv",262,81,11,13,15,16,11
"M_PL_050.csv",49,22,6,7,7,7,6
"M_PL_051.csv",104,46,3,3,3,3,3
"M_PL_052.csv",52,21,6,6,6,7,6
"M_PL_053.csv",364,124,19,23,23,34,19
"M_PL_054.csv",414,107,23,26,27,30,23
"M_PL_055.csv",253,92,16,16,17,19,16
"M_PL_056.csv",456,155,22,28,33,43,22
"M_PL_057.csv",997,304,17,17,20,36,17
"M_PL_058.csv",111,46,14,17,19,20,14
"M_PL_059.csv",26,11,6,5,5,5,5
"M_SD_001.csv",28,12,3,3,3,5,3
"M_SD_002.csv",40,17,5,5,5,5,5
"M_SD_003.csv",41,12,4,4,4,4,4
"M_SD_004.csv",52,20,4,4,4,4,4
"M_SD_005.csv",34,7,3,3,3,3,3
"M_SD_006.csv",34,13,4,4,5,5,4
"M_SD_007.csv",79,31,3,3,3,3,3
"M_SD_008.csv",26,13,11,9,8,11,8
"M_SD_009.csv",25,6,3,4,4,5,3
"M_SD_010.csv",64,30,8,8,9,13,8
"M_SD_011.csv",25,9,6,5,5,6,5
"M_SD_012.csv",64,27,13,13,12,14,12
"M_SD_013.csv",55,27,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,33,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,16,4,5,5,5,4
"M_SD_019.csv",209,92,13,17,20,21,13
"M_SD_020.csv",58,24,7,9,10,10,7
"M_SD_021.csv",46,22,9,10,10,10,9
"M_SD_022.csv",317,114,39,50,53,60,39
"M_SD_023.csv",23,9,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,5,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,8,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,2,2,2,2,2,2
"M_SD_030.csv",9,5,2,3,2,2,2
"M_PL_001.csv",177,61,22,22,22,23,22
"M_PL_002.csv",103,30,15,12,13,15,12
"M_PL_003.csv",61,14,5,5,6,6,5
"M_PL_004.csv",112,35,3,3,3,3,3
"M_PL_005.csv",361,114,25,30,36,42,25
"M_PL_006.csv",78,37,3,3,3,3,3
"M_PL_007.csv",50,20,5,4,4,4,4
"M_PL_008.csv",49,21,6,7,7,11,6
"M_PL_009.csv",142,34,7,8,8,12,7
"M_PL_010.csv",107,47,23,29,29,32,23
"M_PL_011.csv",27,10,4,5,6,6,4
"M_PL_012.csv",84,24,7,7,7,7,7
"M_PL_013.csv",65,10,4,4,4,5,4
"M_PL_014.csv",108,19,6,5,5,6,5
"M_PL_015.csv",793,305,48,56,60,87,48
"M_PL_016.csv",205,74,9,9,10,17,9
"M_PL_017.csv",104,47,9,11,11,11,9
"M_PL_018.csv",144,55,18,19,23,24,18
"M_PL_019.csv",123,49,14,15,16,18,14
"M_PL_020.csv",109,50,3,3,3,3,3
"M_PL_021.csv",766,191,12,12,12,38,12
"M_PL_022.csv",66,20,4,4,4,4,4
"M_PL_023.csv",90,28,3,3,3,3,3
"M_PL_024.csv",22,6,4,3,3,3,3
"M_PL_025.csv",57,23,6,6,6,10,6
"M_PL_026.csv",150,63,2,2,2,2,2
"M_PL_027.csv",75,24,9,8,9,11,8
"M_PL_028.csv",180,55,13,14,16,24,13
"M_PL_029.csv",167,62,17,17,17,19,17
"M_PL_030.csv",70,26,10,7,7,13,7
"M_PL_031.csv",91,23,9,7,13,17,7
"M_PL_032.csv",40,19,2,2,2,2,2
"M_PL_033.csv",47,21,8,8,10,12,8
"M_PL_034.csv",151,47,6,8,8,9,6
"M_PL_035.csv",97,37,9,9,9,9,9
"M_PL_036.csv",22,6,2,2,2,2,2
"M_PL_037.csv",50,14,5,5,5,7,5
"M_PL_038.csv",50,18,5,4,4,7,4
"M_PL_039.csv",68,21,6,6,9,10,6
"M_PL_040.csv",70,28,8,7,9,10,7
"M_PL_041.csv",70,25,10,10,11,12,10
"M_PL_042.csv",16,6,2,2,2,2,2
"M_PL_043.csv",110,46,12,14,14,19,12
"M_PL_044.csv",712,189,21,23,25,49,21
"M_PL_045.csv",41,15,6,5,7,8,5
"M_PL_046.csv",60,27,11,13,13,14,11
"M_PL_047.csv",205,60,4,4,4,4,4
"M_PL_048.csv",266,76,10,10,9,12,9
"M_PL_049.csv",262,90,11,13,15,16,11
"M_PL_050.csv",49,18,6,6,7,7,6
"M_PL_051.csv",104,26,3,3,3,3,3
"M_PL_052.csv",52,14,6,6,6,7,6
"M_PL_053.csv",364,105,19,23,23,34,19
"M_PL_054.csv",414,122,23,26,27,30,23
"M_PL_055.csv",253,90,16,16,17,19,16
"M_PL_056.csv",456,147,22,28,33,43,22
"M_PL_057.csv",997,308,17,17,20,36,17
"M_PL_058.csv",111,50,14,18,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,13,5,5,5,5,5
"M_SD_003.csv",41,17,4,4,4,4,4
"M_SD_004.csv",52,23,4,4,4,4,4
"M_SD_005.csv",34,13,3,3,3,3,3
"M_SD_006.csv",34,11,4,4,5,5,4
"M_SD_007.csv",79,24,3,3,3,3,3
"M_SD_008.csv",26,13,10,9,8,11,8
"M_SD_009.csv",25,6,3,4,4,5,3
"M_SD_010.csv",64,28,8,8,9,13,8
"M_SD_011.csv",25,11,6,5,5,6,5
"M_SD_012.csv",64,22,13,12,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,16,9,10,10,10,9
"M_SD_015.csv",32,13,4,4,4,4,4
"M_SD_016.csv",85,40,17,18,20,23,17
"M_SD_017.csv",24,12,9,6,10,10,6
"M_SD_018.csv",53,7,4,5,5,5,4
"M_SD_019.csv",209,82,13,16,20,21,13
"M_SD_020.csv",58,24,8,9,10,10,8
"M_SD_021.csv",46,23,9,10,10,10,9
"M_SD_022.csv",317,124,39,51,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,6,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,4,2,2,2,2,2
"M_SD_030.csv",9,3,2,2,2,2,2
"M_PL_001.csv",177,52,21,22,22,23,21
"M_PL_002.csv",103,38,13,12,13,15,12
"M_PL_003.csv",61,17,5,6,6,6,5
"M_PL_004.csv",112,39,3,3,3,3,3
"M_PL_005.csv",361,111,25,30,36,42,25
"M_PL_006.csv",78,38,3,3,3,3,3
"M_PL_007.csv",50,20,5,4,4,4,4
"M_PL_008.csv",49,19,6,7,7,11,6
"M_PL_009.csv",142,46,7,8,8,12,7
"M_PL_010.csv",107,48,24,29,29,32,24
"M_PL_011.csv",27,14,4,5,6,6,4
"M_PL_012.csv",84,26,7,7,7,7,7
"M_PL_013.csv",65,23,4,4,4,5,4
"M_PL_014.csv",108,23,6,5,5,6,5
"M_PL_015.csv",793,320,48,56,60,87,48
"M_PL_016.csv",205,88,9,9,10,17,9
"M_PL_017.csv",104,48,9,11,11,11,9
"M_PL_018.csv",144,57,18,19,23,24,18
"M_PL_019.csv",123,46,14,15,16,18,14
"M_PL_020.csv",109,42,3,3,3,3,3
"M_PL_021.csv",766,273,12,12,12,38,12
"M_PL_022.csv",66,16,4,4,4,4,4
"M_PL_023.csv",90,38,3,3,3,3,3
"M_PL_024.csv",22,9,4,3,3,3,3
"M_PL_025.csv",57,27,6,6,6,10,6
"M_PL_026.csv",150,30,2,2,2,2,2
"M_PL_027.csv",75,31,8,8,9,11,8
"M_PL_028.csv",180,54,13,14,16,24,13
"M_PL_029.csv",167,71,17,17,17,19,17
"M_PL_030.csv",70,26,9,7,7,13,7
"M_PL_031.csv",91,37,9,8,13,17,8
"M_PL_032.csv",40,11,2,2,2,2,2
"M_PL_033.csv",47,22,9,8,10,12,8
"M_PL_034.csv",151,62,6,8,8,9,6
"M_PL_035.csv",97,35,9,10,9,9,9
"M_PL_036.csv",22,8,2,2,2,2,2
"M_PL_037.csv",50,16,5,5,5,7,5
"M_PL_038.csv",50,19,5,4,4,7,4
"M_PL_039.csv",68,18,6,7,9,10,6
"M_PL_040.csv",70,22,9,7,9,10,7
"M_PL_041.csv",70,22,10,10,11,12,10
"M_PL_042.csv",16,6,2,2,2,2,2
"M_PL_043.csv",110,32,12,14,14,19,12
"M_PL_044.csv",712,223,21,23,25,49,21
"M_PL_045.csv",41,18,6,5,7,8,5
"M_PL_046.csv",60,27,11,13,13,14,11
"M_PL_047.csv",205,49,4,4,4,4,4
"M_PL_048.csv",266,88,10,10,9,12,9
"M_PL_049.csv",262,113,11,13,15,16,11
"M_PL_050.csv",49,18,6,7,7,7,6
"M_PL_051.csv",104,23,3,3,3,3,3
"M_PL_052.csv",52,22,6,6,6,7,6
"M_PL_053.csv",364,109,19,22,23,34,19
"M_PL_054.csv",414,102,23,25,27,30,23
"M_PL_055.csv",253,84,16,17,17,19,16
"M_PL_056.csv",456,166,22,29,33,43,22
"M_PL_057.csv",997,329,17,17,20,36,17
"M_PL_058.csv",111,44,14,18,19,20,14
"M_PL_059.csv",26,11,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,18,5,5,5,5,5
"M_SD_003.csv",41,17,4,4,4,4,4
"M_SD_004.csv",52,17,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,11,4,4,5,5,4
"M_SD_007.csv",79,30,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,12,3,4,4,5,3
"M_SD_010.csv",64,29,8,8,9,13,8
"M_SD_011.csv",25,11,6,6,5,6,5
"M_SD_012.csv",64,20,13,13,12,14,12
"M_SD_013.csv",55,27,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,37,17,18,20,23,17
"M_SD_017.csv",24,12,8,7,10,10,7
"M_SD_018.csv",53,12,5,5,5,5,5
"M_SD_019.csv",209,82,13,17,20,21,13
"M_SD_020.csv",58,25,8,9,10,10,8
"M_SD_021.csv",46,21,9,10,10,10,9
"M_SD_022.csv",317,109,39,50,53,60,39
"M_SD_023.csv",23,6,4,4,4,4,4
"M_SD_024.csv",19,10,6,6,7,8,6
"M_SD_025.csv",13,4,5,5,5,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,5,2,2,2,2,2
"M_SD_030.csv",9,4,2,2,2,2,2
"M_PL_001.csv",177,62,21,22,22,23,21
"M_PL_002.csv",103,33,15,12,13,15,12
"M_PL_003.csv",61,25,5,5,6,6,5
"M_PL_004.csv",112,47,3,3,3,3,3
"M_PL_005.csv",361,122,25,30,36,42,25
"M_PL_006.csv",78,20,3,3,3,3,3
"M_PL_007.csv",50,17,5,4,4,4,4
"M_PL_008.csv",49,19,6,7,7,11,6
"M_PL_009.csv",142,49,7,8,8,12,7
"M_PL_010.csv",107,46,23,29,29,32,23
"M_PL_011.csv",27,13,4,5,6,6,4
"M_PL_012.csv",84,26,7,7,7,7,7
"M_PL_013.csv",65,24,4,4,4,5,4
"M_PL_014.csv",108,48,6,5,5,6,5
"M_PL_015.csv",793,292,48,56,60,87,48
"M_PL_016.csv",205,76,9,9,10,17,9
"M_PL_017.csv",104,50,9,10,11,11,9
"M_PL_018.csv",144,56,18,19,23,24,18
"M_PL_019.csv",123,49,14,15,16,18,14
"M_PL_020.csv",109,44,3,3,3,3,3
"M_PL_021.csv",766,234,12,12,12,38,12
"M_PL_022.csv",66,19,4,4,4,4,4
"M_PL_023.csv",90,28,3,3,3,3,3
"M_PL_024.csv",22,9,4,4,3,3,3
"M_PL_025.csv",57,27,6,6,6,10,6
"M_PL_026.csv",150,53,2,2,2,2,2
"M_PL_027.csv",75,21,8,8,9,11,8
"M_PL_028.csv",180,54,13,14,16,24,13
"M_PL_029.csv",167,63,17,17,17,19,17
"M_PL_030.csv",70,22,10,7,7,13,7
"M_PL_031.csv",91,33,10,8,13,17,8
"M_PL_032.csv",40,11,2,2,2,2,2
"M_PL_033.csv",47,18,9,8,10,12,8
"M_PL_034.csv",151,47,6,8,8,9,6
"M_PL_035.csv",97,30,9,10,9,9,9
"M_PL_036.csv",22,9,5,2,2,2,2
"M_PL_037.csv",50,21,5,5,5,7,5
"M_PL_038.csv",50,14,4,4,4,7,4
"M_PL_039.csv",68,27,6,6,9,10,6
"M_PL_040.csv",70,20,9,7,9,10,7
"M_PL_041.csv",70,27,10,10,11,12,10
"M_PL_042.csv",16,4,2,2,2,2,2
"M_PL_043.csv",110,36,12,14,14,19,12
"M_PL_044.csv",712,187,21,23,25,49,21
"M_PL_045.csv",41,16,6,5,7,8,5
"M_PL_046.csv",60,27,11,13,13,14,11
"M_PL_047.csv",205,56,4,4,4,4,4
"M_PL_048.csv",266,75,10,10,9,12,9
"M_PL_049.csv",262,112,11,13,15,16,11
"M_PL_050.csv",49,15,6,6,7,7,6
"M_PL_051.csv",104,43,3,3,3,3,3
"M_PL_052.csv",52,16,6,6,6,7,6
"M_PL_053.csv",364,126,19,22,23,34,19
"M_PL_054.csv",414,138,23,25,27,30,23
"M_PL_055.csv",253,96,16,17,17,19,16
"M_PL_056.csv",456,140,22,28,33,43,22
"M_PL_057.csv",997,268,17,17,20,36,17
"M_PL_058.csv",111,50,14,18,19,20,14
"M_PL_059.csv",26,11,6,5,5,5,5
"M_SD_001.csv",28,12,3,3,3,5,3
"M_SD_002.csv",40,16,5,5,5,5,5
"M_SD_003.csv",41,19,4,4,4,4,4
"M_SD_004.csv",52,20,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,14,4,4,5,5,4
"M_SD_007.csv",79,33,3,3,3,3,3
"M_SD_008.csv",26,13,10,9,8,11,8
"M_SD_009.csv",25,12,3,4,4,5,3
"M_SD_010.csv",64,28,8,8,9,13,8
"M_SD_011.csv",25,10,6,6,5,6,5
"M_SD_012.csv",64,24,13,13,12,14,12
"M_SD_013.csv",55,25,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,15,4,4,4,4,4
"M_SD_016.csv",85,39,17,18,20,23,17
"M_SD_017.csv",24,12,7,6,10,10,6
"M_SD_018.csv",53,9,4,5,5,5,4
"M_SD_019.csv",209,80,13,16,20,21,13
"M_SD_020.csv",58,26,7,9,10,10,7
"M_SD_021.csv",46,23,9,10,10,10,9
"M_SD_022.csv",317,132,39,50,53,60,39
"M_SD_023.csv",23,7,4,4,4,4,4
"M_SD_024.csv",19,10,5,6,7,8,5
"M_SD_025.csv",13,6,5,5,5,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,4,2,3,2,2,2
"M_PL_001.csv",177,55,21,22,22,23,21
"M_PL_002.csv",103,38,16,12,13,15,12
"M_PL_003.csv",61,16,5,5,6,6,5
"M_PL_004.csv",112,40,3,3,3,3,3
"M_PL_005.csv",361,99,25,31,36,42,25
"M_PL_006.csv",78,32,3,3,3,3,3
"M_PL_007.csv",50,22,5,4,4,4,4
"M_PL_008.csv",49,23,6,7,7,11,6
"M_PL_009.csv",142,35,7,7,8,12,7
"M_PL_010.csv",107,49,23,29,29,32,23
"M_PL_011.csv",27,13,4,6,6,6,4
"M_PL_012.csv",84,28,7,7,7,7,7
"M_PL_013.csv",65,16,4,4,4,5,4
"M_PL_014.csv",108,29,6,5,5,6,5
"M_PL_015.csv",793,287,48,56,60,87,48
"M_PL_016.csv",205,86,9,9,10,17,9
"M_PL_017.csv",104,42,9,11,11,11,9
"M_PL_018.csv",144,57,18,19,23,24,18
"M_PL_019.csv",123,54,14,16,16,18,14
"M_PL_020.csv",109,45,3,3,3,3,3
"M_PL_021.csv",766,258,12,12,12,38,12
"M_PL_022.csv",66,19,4,4,4,4,4
"M_PL_023.csv",90,25,3,3,3,3,3
"M_PL_024.csv",22,9,4,4,3,3,3
"M_PL_025.csv",57,20,6,6,6,10,6
"M_PL_026.csv",150,18,2,2,2,2,2
"M_PL_027.csv",75,26,9,8,9,11,8
"M_PL_028.csv",180,67,13,14,16,24,13
"M_PL_029.csv",167,63,17,17,17,19,17
"M_PL_030.csv",70,25,11,7,7,13,7
"M_PL_031.csv",91,35,10,9,13,17,9
"M_PL_032.csv",40,17,2,2,2,2,2
"M_PL_033.csv",47,22,9,8,10,12,8
"M_PL_034.csv",151,70,6,7,8,9,6
"M_PL_035.csv",97,34,9,9,9,9,9
"M_PL_036.csv",22,4,2,2,2,2,2
"M_PL_037.csv",50,5,5,5,5,7,5
"M_PL_038.csv",50,14,5,4,4,7,4
"M_PL_039.csv",68,17,6,6,9,10,6
"M_PL_040.csv",70,22,8,7,9,10,7
"M_PL_041.csv",70,26,10,10,11,12,10
"M_PL_042.csv",16,8,2,2,2,2,2
"M_PL_043.csv",110,33,12,14,14,19,12
"M_PL_044.csv",712,251,21,23,25,49,21
"M_PL_045.csv",41,10,6,6,7,8,6
"M_PL_046.csv",60,26,11,13,13,14,11
"M_PL_047.csv",205,45,4,4,4,4,4
