"Network","giant_component","NoOrder","krisk","degree","kdegree","eigenc","best"
"M_PL_024.csv",22,7,4,4,3,3,3
"M_PL_025.csv",57,26,6,6,6,10,6
"M_PL_026.csv",150,9,2,2,2,2,2
"M_PL_027.csv",75,27,8,8,9,11,8
"M_PL_028.csv",180,59,13,14,16,24,13
"M_PL_029.csv",167,66,17,17,17,19,17
"M_PL_030.csv",70,21,10,7,7,13,7
"M_PL_031.csv",91,28,9,7,13,17,7
"M_PL_032.csv",40,19,2,2,2,2,2
"M_PL_033.csv",47,22,9,8,10,12,8
"M_PL_034.csv",151,52,6,7,8,9,6
"M_PL_035.csv",97,21,9,8,9,9,8
"M_PL_036.csv",22,8,4,2,2,2,2
"M_PL_037.csv",50,11,5,5,5,7,5
"M_PL_038.csv",50,18,5,4,4,7,4
"M_PL_039.csv",68,30,6,7,9,10,6
"M_PL_040.csv",70,24,8,7,9,10,7
"M_PL_041.csv",70,23,10,10,11,12,10
"M_PL_042.csv",16,6,2,2,2,2,2
"M_PL_043.csv",110,44,12,14,14,19,12
"M_PL_044.csv",712,244,21,23,25,49,21
"M_PL_045.csv",41,13,6,5,7,8,5
"M_PL_046.csv",60,25,11,11,13,14,11
"M_PL_047.csv",205,78,4,4,4,4,4
"M_PL_048.csv",266,123,10,10,9,12,9
"M_PL_049.csv",262,78,11,13,15,16,11
"M_PL_050.csv",49,13,6,6,7,7,6
"M_PL_051.csv",104,25,3,3,3,3,3
"M_PL_052.csv",52,19,6,6,6,7,6
"M_PL_053.csv",364,105,19,23,23,34,19
"M_PL_054.csv",414,139,23,26,27,30,23
"M_PL_055.csv",253,82,16,17,17,19,16
"M_PL_056.csv",456,156,22,28,33,43,22
"M_PL_057.csv",997,294,17,17,20,36,17
"M_PL_058.csv",111,42,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,14,3,3,3,5,3
"M_SD_002.csv",40,19,5,5,5,5,5
"M_SD_003.csv",41,13,4,4,4,4,4
"M_SD_004.csv",52,22,4,4,4,4,4
"M_SD_005.csv",34,12,3,3,3,3,3
"M_SD_006.csv",34,11,4,4,5,5,4
"M_SD_007.csv",79,31,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,10,3,4,4,5,3
"M_SD_010.csv",64,25,8,8,9,13,8
"M_SD_011.csv",25,10,6,6,5,6,5
"M_SD_012.csv",64,23,13,12,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,14,4,4,4,4,4
"M_SD_016.csv",85,37,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,17,4,5,5,5,4
"M_SD_019.csv",209,75,13,16,20,21,13
"M_SD_020.csv",58,22,8,9,10,10,8
"M_SD_021.csv",46,19,9,10,10,10,9
"M_SD_022.csv",317,125,39,51,53,60,39
"M_SD_023.csv",23,9,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,7,5,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,6,3,3,3,3,3
"M_SD_028.csv",13,5,3,3,3,3,3
"M_SD_029.csv",9,2,2,2,2,2,2
"M_SD_030.csv",9,3,2,3,2,2,2
"M_PL_001.csv",177,58,22,23,22,23,22
"M_PL_002.csv",103,39,15,12,13,15,12
"M_PL_003.csv",61,17,5,5,6,6,5
"M_PL_004.csv",112,12,3,3,3,3,3
"M_PL_005.csv",361,107,25,30,36,42,25
"M_PL_006.csv",78,31,3,3,3,3,3
"M_PL_007.csv",50,13,5,4,4,4,4
"M_PL_008.csv",49,20,6,7,7,11,6
"M_PL_009.csv",142,48,7,7,8,12,7
"M_PL_010.csv",107,49,24,29,29,32,24
"M_PL_011.csv",27,11,4,5,6,6,4
"M_PL_012.csv",84,30,7,7,7,7,7
"M_PL_013.csv",65,27,4,4,4,5,4
"M_PL_014.csv",108,36,6,5,5,6,5
"M_PL_015.csv",793,296,48,56,60,87,48
"M_PL_016.csv",205,83,9,9,10,17,9
"M_PL_017.csv",104,33,9,11,11,11,9
"M_PL_018.csv",144,53,18,19,23,24,18
"M_PL_019.csv",123,45,14,16,16,18,14
"M_PL_020.csv",109,46,3,3,3,3,3
"M_PL_021.csv",766,140,12,12,12,38,12
"M_PL_022.csv",66,23,4,4,4,4,4
"M_PL_023.csv",90,38,3,3,3,3,3
"M_PL_024.csv",22,8,4,4,3,3,3
"M_PL_025.csv",57,22,6,6,6,10,6
"M_PL_026.csv",150,60,2,2,2,2,2
"M_PL_027.csv",75,17,8,8,9,11,8
"M_PL_028.csv",180,62,13,14,16,24,13
"M_PL_029.csv",167,71,17,17,17,19,17
"M_PL_030.csv",70,29,11,7,7,13,7
"M_PL_031.csv",91,33,10,7,13,17,7
"M_PL_032.csv",40,11,2,2,2,2,2
"M_PL_033.csv",47,18,9,8,10,12,8
"M_PL_034.csv",151,52,6,7,8,9,6
"M_PL_035.csv",97,33,9,8,9,9,8
"M_PL_036.csv",22,9,5,2,2,2,2
"M_PL_037.csv",50,18,5,5,5,7,5
"M_PL_038.csv",50,16,4,4,4,7,4
"M_PL_039.csv",68,24,6,6,9,10,6
"M_PL_040.csv",70,20,9,7,9,10,7
"M_PL_041.csv",70,21,10,10,11,12,10
"M_PL_042.csv",16,5,2,2,2,2,2
"M_PL_043.csv",110,45,12,14,14,19,12
"M_PL_044.csv",712,181,21,23,25,49,21
"M_PL_045.csv",41,14,6,5,7,8,5
"M_PL_046.csv",60,28,11,13,13,14,11
"M_PL_047.csv",205,88,4,4,4,4,4
"M_PL_048.csv",266,61,10,10,9,12,9
"M_PL_049.csv",262,56,11,13,15,16,11
"M_PL_050.csv",49,18,6,7,7,7,6
"M_PL_051.csv",104,40,3,3,3,3,3
"M_PL_052.csv",52,20,6,6,6,7,6
"M_PL_053.csv",364,106,19,22,23,34,19
"M_PL_054.csv",414,122,23,26,27,30,23
"M_PL_055.csv",253,78,16,16,17,19,16
"M_PL_056.csv",456,165,22,29,33,43,22
"M_PL_057.csv",997,257,17,17,20,36,17
"M_PL_058.csv",111,42,14,18,19,20,14
"M_PL_059.csv",26,9,6,5,5,5,5
"M_SD_001.csv",28,12,3,3,3,5,3
"M_SD_002.csv",40,15,5,5,5,5,5
"M_SD_003.csv",41,13,4,4,4,4,4
"M_SD_004.csv",52,12,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,9,4,4,5,5,4
"M_SD_007.csv",79,29,3,3,3,3,3
"M_SD_008.csv",26,12,10,9,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,28,8,8,9,13,8
"M_SD_011.csv",25,12,6,5,5,6,5
"M_SD_012.csv",64,25,13,12,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,10,4,4,4,4,4
"M_SD_016.csv",85,40,17,18,20,23,17
"M_SD_017.csv",24,11,8,6,10,10,6
"M_SD_018.csv",53,7,4,5,5,5,4
"M_SD_019.csv",209,95,13,16,20,21,13
"M_SD_020.csv",58,25,8,9,10,10,8
"M_SD_021.csv",46,23,9,10,10,10,9
"M_SD_022.csv",317,120,39,50,53,60,39
"M_SD_023.csv",23,5,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,6,5,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,5,3,3,3,3,3
"M_SD_029.csv",9,5,2,2,2,2,2
"M_SD_030.csv",9,2,2,2,2,2,2
"M_PL_001.csv",177,68,22,22,22,23,22
"M_PL_002.csv",103,35,14,13,13,15,13
"M_PL_003.csv",61,15,5,6,6,6,5
"M_PL_004.csv",112,24,3,3,3,3,3
"M_PL_005.csv",361,115,25,30,36,42,25
"M_PL_006.csv",78,25,3,3,3,3,3
"M_PL_007.csv",50,15,5,4,4,4,4
"M_PL_008.csv",49,15,6,7,7,11,6
"M_PL_009.csv",142,44,7,8,8,12,7
"M_PL_010.csv",107,47,24,29,29,32,24
"M_PL_011.csv",27,13,4,5,6,6,4
"M_PL_012.csv",84,29,7,7,7,7,7
"M_PL_013.csv",65,15,4,4,4,5,4
"M_PL_014.csv",108,37,6,5,5,6,5
"M_PL_015.csv",793,282,48,56,60,87,48
"M_PL_016.csv",205,40,9,9,10,17,9
"M_PL_017.csv",104,34,9,11,11,11,9
"M_PL_018.csv",144,56,18,19,23,24,18
"M_PL_019.csv",123,44,14,16,16,18,14
"M_PL_020.csv",109,40,3,3,3,3,3
"M_PL_021.csv",766,220,12,12,12,38,12
"M_PL_022.csv",66,20,4,4,4,4,4
"M_PL_023.csv",90,14,3,3,3,3,3
"M_PL_024.csv",22,7,4,4,3,3,3
"M_PL_025.csv",57,28,6,6,6,10,6
"M_PL_026.csv",150,14,2,2,2,2,2
"M_PL_027.csv",75,24,9,8,9,11,8
"M_PL_028.csv",180,72,13,14,16,24,13
"M_PL_029.csv",167,64,17,17,17,19,17
"M_PL_030.csv",70,18,11,7,7,13,7
"M_PL_031.csv",91,31,9,7,13,17,7
"M_PL_032.csv",40,19,2,2,2,2,2
"M_PL_033.csv",47,21,8,8,10,12,8
"M_PL_034.csv",151,63,6,8,8,9,6
"M_PL_035.csv",97,29,9,9,9,9,9
"M_PL_036.csv",22,4,2,2,2,2,2
"M_PL_037.csv",50,7,5,5,5,7,5
"M_PL_038.csv",50,13,4,4,4,7,4
"M_PL_039.csv",68,19,6,7,9,10,6
"M_PL_040.csv",70,29,9,7,9,10,7
"M_PL_041.csv",70,25,10,10,11,12,10
"M_PL_042.csv",16,7,2,2,2,2,2
"M_PL_043.csv",110,38,12,14,14,19,12
"M_PL_044.csv",712,202,21,23,25,49,21
"M_PL_045.csv",41,15,6,5,7,8,5
"M_PL_046.csv",60,24,11,13,13,14,11
"M_PL_047.csv",205,43,4,4,4,4,4
"M_PL_048.csv",266,100,10,10,9,12,9
"M_PL_049.csv",262,78,11,13,15,16,11
"M_PL_050.csv",49,22,6,7,7,7,6
"M_PL_051.csv",104,39,3,3,3,3,3
"M_PL_052.csv",52,17,6,6,6,7,6
"M_PL_053.csv",364,126,19,22,23,34,19
"M_PL_054.csv",414,143,23,26,27,30,23
"M_PL_055.csv",253,84,16,17,17,19,16
"M_PL_056.csv",456,137,22,28,33,43,22
"M_PL_057.csv",997,256,17,17,20,36,17
"M_PL_058.csv",111,40,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,11,3,3,3,5,3
"M_SD_002.csv",40,15,5,5,5,5,5
"M_SD_003.csv",41,15,4,4,4,4,4
"M_SD_004.csv",52,24,4,4,4,4,4
"M_SD_005.csv",34,4,3,3,3,3,3
"M_SD_006.csv",34,12,4,5,5,5,4
"M_SD_007.csv",79,30,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,13,3,4,4,5,3
"M_SD_010.csv",64,23,8,8,9,13,8
"M_SD_011.csv",25,8,6,5,5,6,5
"M_SD_012.csv",64,25,13,12,12,14,12
"M_SD_013.csv",55,25,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,13,4,4,4,4,4
"M_SD_016.csv",85,36,17,18,20,23,17
"M_SD_017.csv",24,11,6,6,10,10,6
"M_SD_018.csv",53,13,4,5,5,5,4
"M_SD_019.csv",209,85,13,17,20,21,13
"M_SD_020.csv",58,26,7,10,10,10,7
"M_SD_021.csv",46,20,9,10,10,10,9
"M_SD_022.csv",317,122,39,49,53,60,39
"M_SD_023.csv",23,7,4,4,4,4,4
"M_SD_024.csv",19,8,5,6,7,8,5
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,8,3,3,3,3,3
"M_SD_028.csv",13,5,3,3,3,3,3
"M_SD_029.csv",9,4,2,2,2,2,2
"M_SD_030.csv",9,4,2,3,2,2,2
"M_PL_001.csv",177,62,22,22,22,23,22
"M_PL_002.csv",103,32,14,13,13,15,13
"M_PL_003.csv",61,17,5,6,6,6,5
"M_PL_004.csv",112,27,3,3,3,3,3
"M_PL_005.csv",361,117,25,30,36,42,25
"M_PL_006.csv",78,19,3,3,3,3,3
"M_PL_007.csv",50,13,5,4,4,4,4
"M_PL_008.csv",49,21,6,7,7,11,6
"M_PL_009.csv",142,43,7,7,8,12,7
"M_PL_010.csv",107,50,23,29,29,32,23
"M_PL_011.csv",27,12,4,5,6,6,4
"M_PL_012.csv",84,21,7,7,7,7,7
"M_PL_013.csv",65,24,4,4,4,5,4
"M_PL_014.csv",108,45,6,5,5,6,5
"M_PL_015.csv",793,310,48,56,60,87,48
"M_PL_016.csv",205,74,9,9,10,17,9
"M_PL_017.csv",104,47,9,10,11,11,9
"M_PL_018.csv",144,62,18,19,23,24,18
"M_PL_019.csv",123,46,14,15,16,18,14
"M_PL_020.csv",109,44,3,3,3,3,3
"M_PL_021.csv",766,234,12,12,12,38,12
"M_PL_022.csv",66,14,4,4,4,4,4
"M_PL_023.csv",90,32,3,3,3,3,3
"M_PL_024.csv",22,6,4,3,3,3,3
"M_PL_025.csv",57,24,6,6,6,10,6
"M_PL_026.csv",150,21,2,2,2,2,2
"M_PL_027.csv",75,26,8,8,9,11,8
"M_PL_028.csv",180,61,13,14,16,24,13
"M_PL_029.csv",167,69,17,17,17,19,17
"M_PL_030.csv",70,22,10,7,7,13,7
"M_PL_031.csv",91,25,10,9,13,17,9
"M_PL_032.csv",40,13,2,2,2,2,2
"M_PL_033.csv",47,18,9,8,10,12,8
"M_PL_034.csv",151,56,6,8,8,9,6
"M_PL_035.csv",97,21,9,9,9,9,9
"M_PL_036.csv",22,6,2,2,2,2,2
"M_PL_037.csv",50,13,5,5,5,7,5
"M_PL_038.csv",50,23,4,4,4,7,4
"M_PL_039.csv",68,25,6,7,9,10,6
"M_PL_040.csv",70,30,8,7,9,10,7
"M_PL_041.csv",70,17,10,10,11,12,10
"M_PL_042.csv",16,7,2,2,2,2,2
"M_PL_043.csv",110,40,12,14,14,19,12
"M_PL_044.csv",712,197,21,23,25,49,21
"M_PL_045.csv",41,17,6,6,7,8,6
"M_PL_046.csv",60,28,11,12,13,14,11
"M_PL_047.csv",205,58,4,4,4,4,4
"M_PL_048.csv",266,92,10,10,9,12,9
"M_PL_049.csv",262,65,11,13,15,16,11
"M_PL_050.csv",49,21,6,7,7,7,6
"M_PL_051.csv",104,34,3,3,3,3,3
"M_PL_052.csv",52,18,6,6,6,7,6
"M_PL_053.csv",364,87,19,23,23,34,19
"M_PL_054.csv",414,150,23,26,27,30,23
"M_PL_055.csv",253,87,16,16,17,19,16
"M_PL_056.csv",456,132,22,28,33,43,22
"M_PL_057.csv",997,295,17,17,20,36,17
"M_PL_058.csv",111,47,14,18,19,20,14
"M_PL_059.csv",26,9,6,5,5,5,5
"M_SD_001.csv",28,11,3,3,3,5,3
"M_SD_002.csv",40,14,5,5,5,5,5
"M_SD_003.csv",41,14,4,4,4,4,4
"M_SD_004.csv",52,22,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,13,4,5,5,5,4
"M_SD_007.csv",79,28,3,3,3,3,3
"M_SD_008.csv",26,13,10,9,8,11,8
"M_SD_009.csv",25,9,3,4,4,5,3
"M_SD_010.csv",64,30,8,8,9,13,8
"M_SD_011.csv",25,12,6,6,5,6,5
"M_SD_012.csv",64,23,13,13,12,14,12
"M_SD_013.csv",55,25,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,14,4,4,4,4,4
"M_SD_016.csv",85,32,17,18,20,23,17
"M_SD_017.csv",24,12,8,7,10,10,7
"M_SD_018.csv",53,11,4,5,5,5,4
"M_SD_019.csv",209,91,13,16,20,21,13
"M_SD_020.csv",58,18,8,9,10,10,8
"M_SD_021.csv",46,19,9,10,10,10,9
"M_SD_022.csv",317,125,39,50,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,10,6,6,7,8,6
"M_SD_025.csv",13,7,4,5,5,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,2,2,2,2,2,2
"M_SD_030.csv",9,3,2,2,2,2,2
"M_PL_001.csv",177,58,22,22,22,23,22
"M_PL_002.csv",103,30,16,12,13,15,12
"M_PL_003.csv",61,20,5,5,6,6,5
"M_PL_004.csv",112,39,3,3,3,3,3
"M_PL_005.csv",361,124,25,30,36,42,25
"M_PL_006.csv",78,24,3,3,3,3,3
"M_PL_007.csv",50,17,5,4,4,4,4
"M_PL_008.csv",49,16,6,7,7,11,6
"M_PL_009.csv",142,40,7,7,8,12,7
"M_PL_010.csv",107,48,23,29,29,32,23
"M_PL_011.csv",27,13,4,6,6,6,4
"M_PL_012.csv",84,34,7,7,7,7,7
"M_PL_013.csv",65,25,4,4,4,5,4
"M_PL_014.csv",108,29,6,5,5,6,5
"M_PL_015.csv",793,326,48,56,60,87,48
"M_PL_016.csv",205,50,9,9,10,17,9
"M_PL_017.csv",104,33,9,10,11,11,9
"M_PL_018.csv",144,50,18,19,23,24,18
"M_PL_019.csv",123,47,14,16,16,18,14
"M_PL_020.csv",109,26,3,3,3,3,3
"M_PL_021.csv",766,232,12,12,12,38,12
"M_PL_022.csv",66,10,4,4,4,4,4
"M_PL_023.csv",90,8,3,3,3,3,3
"M_PL_024.csv",22,9,4,3,3,3,3
"M_PL_025.csv",57,20,6,6,6,10,6
"M_PL_026.csv",150,57,2,2,2,2,2
"M_PL_027.csv",75,24,8,8,9,11,8
"M_PL_028.csv",180,54,13,14,16,24,13
"M_PL_029.csv",167,67,17,17,17,19,17
"M_PL_030.csv",70,18,9,6,7,13,6
"M_PL_031.csv",91,31,9,8,13,17,8
"M_PL_032.csv",40,17,2,2,2,2,2
"M_PL_033.csv",47,22,9,8,10,12,8
"M_PL_034.csv",151,52,6,8,8,9,6
"M_PL_035.csv",97,29,9,10,9,9,9
"M_PL_036.csv",22,4,2,2,2,2,2
"M_PL_037.csv",50,11,5,5,5,7,5
"M_PL_038.csv",50,24,5,4,4,7,4
"M_PL_039.csv",68,26,6,7,9,10,6
"M_PL_040.csv",70,22,9,7,9,10,7
"M_PL_041.csv",70,18,10,10,11,12,10
"M_PL_042.csv",16,8,2,2,2,2,2
"M_PL_043.csv",110,32,12,14,14,19,12
"M_PL_044.csv",712,177,21,23,25,49,21
"M_PL_045.csv",41,13,6,6,7,8,6
"M_PL_046.csv",60,24,11,13,13,14,11
"M_PL_047.csv",205,79,4,4,4,4,4
"M_PL_048.csv",266,99,10,10,9,12,9
"M_PL_049.csv",262,93,11,13,15,16,11
"M_PL_050.csv",49,17,6,7,7,7,6
"M_PL_051.csv",104,16,3,3,3,3,3
"M_PL_052.csv",52,20,6,6,6,7,6
"M_PL_053.csv",364,135,19,23,23,34,19
"M_PL_054.csv",414,145,23,25,27,30,23
"M_PL_055.csv",253,79,16,16,17,19,16
"M_PL_056.csv",456,176,22,28,33,43,22
"M_PL_057.csv",997,277,17,17,20,36,17
"M_PL_058.csv",111,38,14,18,19,20,14
"M_PL_059.csv",26,8,6,5,5,5,5
"M_SD_001.csv",28,12,3,3,3,5,3
"M_SD_002.csv",40,19,5,5,5,5,5
"M_SD_003.csv",41,17,4,4,4,4,4
"M_SD_004.csv",52,16,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,13,4,5,5,5,4
"M_SD_007.csv",79,23,3,3,3,3,3
"M_SD_008.csv",26,13,11,9,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,32,8,8,9,13,8
"M_SD_011.csv",25,11,6,5,5,6,5
"M_SD_012.csv",64,26,13,13,12,14,12
"M_SD_013.csv",55,24,11,8,19,14,8
"M_SD_014.csv",33,16,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,37,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,14,5,5,5,5,5
"M_SD_019.csv",209,92,13,16,20,21,13
"M_SD_020.csv",58,25,8,9,10,10,8
"M_SD_021.csv",46,23,9,10,10,10,9
"M_SD_022.csv",317,131,39,51,53,60,39
"M_SD_023.csv",23,12,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,6,5,5,5,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,5,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,5,2,2,2,2,2
"M_PL_001.csv",177,64,21,21,22,23,21
"M_PL_002.csv",103,35,14,13,13,15,13
"M_PL_003.csv",61,9,5,6,6,6,5
"M_PL_004.csv",112,18,3,3,3,3,3
"M_PL_005.csv",361,136,25,30,36,42,25
"M_PL_006.csv",78,22,3,3,3,3,3
"M_PL_007.csv",50,22,5,4,4,4,4
"M_PL_008.csv",49,21,6,7,7,11,6
"M_PL_009.csv",142,54,7,7,8,12,7
"M_PL_010.csv",107,48,23,29,29,32,23
"M_PL_011.csv",27,9,4,5,6,6,4
"M_PL_012.csv",84,40,7,7,7,7,7
"M_PL_013.csv",65,28,4,4,4,5,4
"M_PL_014.csv",108,37,6,5,5,6,5
"M_PL_015.csv",793,279,48,56,60,87,48
"M_PL_016.csv",205,82,9,9,10,17,9
"M_PL_017.csv",104,42,9,10,11,11,9
"M_PL_018.csv",144,54,18,19,23,24,18
"M_PL_019.csv",123,39,14,15,16,18,14
"M_PL_020.csv",109,41,3,3,3,3,3
"M_PL_021.csv",766,187,12,12,12,38,12
"M_PL_022.csv",66,22,4,4,4,4,4
"M_PL_023.csv",90,32,3,3,3,3,3
"M_PL_024.csv",22,7,4,4,3,3,3
"M_PL_025.csv",57,26,6,6,6,10,6
"M_PL_026.csv",150,53,2,2,2,2,2
"M_PL_027.csv",75,23,9,8,9,11,8
"M_PL_028.csv",180,72,13,14,16,24,13
"M_PL_029.csv",167,67,17,17,17,19,17
"M_PL_030.csv",70,21,10,7,7,13,7
"M_PL_031.csv",91,26,10,8,13,17,8
"M_PL_032.csv",40,11,2,2,2,2,2
"M_PL_033.csv",47,17,9,8,10,12,8
"M_PL_034.csv",151,51,6,8,8,9,6
"M_PL_035.csv",97,35,9,9,9,9,9
"M_PL_036.csv",22,5,2,2,2,2,2
"M_PL_037.csv",50,21,5,5,5,7,5
"M_PL_038.csv",50,18,4,4,4,7,4
"M_PL_039.csv",68,22,6,6,9,10,6
"M_PL_040.csv",70,24,9,7,9,10,7
"M_PL_041.csv",70,29,10,10,11,12,10
"M_PL_042.csv",16,5,2,2,2,2,2
"M_PL_043.csv",110,48,12,14,14,19,12
"M_PL_044.csv",712,204,21,23,25,49,21
"M_PL_045.csv",41,14,6,6,7,8,6
"M_PL_046.csv",60,28,11,13,13,14,11
"M_PL_047.csv",205,78,4,4,4,4,4
"M_PL_048.csv",266,82,10,10,9,12,9
"M_PL_049.csv",262,103,11,13,15,16,11
"M_PL_050.csv",49,19,6,6,7,7,6
"M_PL_051.csv",104,42,3,3,3,3,3
"M_PL_052.csv",52,10,6,6,6,7,6
"M_PL_053.csv",364,112,19,22,23,34,19
"M_PL_054.csv",414,111,23,25,27,30,23
"M_PL_055.csv",253,91,16,16,17,19,16
"M_PL_056.csv",456,162,22,28,33,43,22
"M_PL_057.csv",997,271,17,17,20,36,17
"M_PL_058.csv",111,38,14,17,19,20,14
"M_PL_059.csv",26,9,6,5,5,5,5
"M_SD_001.csv",28,9,3,3,3,5,3
"M_SD_002.csv",40,16,5,5,5,5,5
"M_SD_003.csv",41,15,4,4,4,4,4
"M_SD_004.csv",52,19,4,4,4,4,4
"M_SD_005.csv",34,15,3,3,3,3,3
"M_SD_006.csv",34,13,4,4,5,5,4
"M_SD_007.csv",79,25,3,3,3,3,3
"M_SD_008.csv",26,13,9,8,8,11,8
"M_SD_009.csv",25,10,3,4,4,5,3
"M_SD_010.csv",64,29,8,8,9,13,8
"M_SD_011.csv",25,13,6,6,5,6,5
"M_SD_012.csv",64,26,13,13,12,14,12
"M_SD_013.csv",55,24,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,38,17,18,20,23,17
"M_SD_017.csv",24,10,9,8,10,10,8
"M_SD_018.csv",53,12,4,5,5,5,4
"M_SD_019.csv",209,81,13,17,20,21,13
"M_SD_020.csv",58,20,7,9,10,10,7
"M_SD_021.csv",46,19,9,10,10,10,9
"M_SD_022.csv",317,125,39,50,53,60,39
"M_SD_023.csv",23,12,4,4,4,4,4
"M_SD_024.csv",19,8,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,2,2,2,2,2,2
"M_SD_030.csv",9,5,2,3,2,2,2
"M_PL_001.csv",177,63,21,22,22,23,21
"M_PL_002.csv",103,38,16,13,13,15,13
"M_PL_003.csv",61,14,5,6,6,6,5
"M_PL_004.csv",112,44,3,3,3,3,3
"M_PL_005.csv",361,125,25,30,36,42,25
"M_PL_006.csv",78,32,3,3,3,3,3
"M_PL_007.csv",50,17,5,4,4,4,4
"M_PL_008.csv",49,20,6,7,7,11,6
"M_PL_009.csv",142,46,7,8,8,12,7
"M_PL_010.csv",107,48,24,29,29,32,24
"M_PL_011.csv",27,12,4,6,6,6,4
"M_PL_012.csv",84,22,7,7,7,7,7
"M_PL_013.csv",65,26,4,4,4,5,4
"M_PL_014.csv",108,46,6,5,5,6,5
"M_PL_015.csv",793,296,48,56,60,87,48
"M_PL_016.csv",205,64,9,9,10,17,9
"M_PL_017.csv",104,49,9,11,11,11,9
"M_PL_018.csv",144,65,18,19,23,24,18
"M_PL_019.csv",123,47,14,15,16,18,14
"M_PL_020.csv",109,45,3,3,3,3,3
"M_PL_021.csv",766,266,12,12,12,38,12
"M_PL_022.csv",66,9,4,4,4,4,4
"M_PL_023.csv",90,29,3,3,3,3,3
"M_PL_024.csv",22,10,4,4,3,3,3
"M_PL_025.csv",57,18,6,6,6,10,6
"M_PL_026.csv",150,48,2,2,2,2,2
"M_PL_027.csv",75,20,8,8,9,11,8
"M_PL_028.csv",180,64,13,14,16,24,13
"M_PL_029.csv",167,56,17,17,17,19,17
"M_PL_030.csv",70,26,8,7,7,13,7
"M_PL_031.csv",91,23,10,8,13,17,8
"M_PL_032.csv",40,13,2,2,2,2,2
"M_PL_033.csv",47,19,8,8,10,12,8
"M_PL_034.csv",151,33,6,7,8,9,6
"M_PL_035.csv",97,28,9,8,9,9,8
"M_PL_036.csv",22,9,2,2,2,2,2
"M_PL_037.csv",50,16,5,5,5,7,5
"M_PL_038.csv",50,16,5,4,4,7,4
"M_PL_039.csv",68,19,6,7,9,10,6
"M_PL_040.csv",70,24,9,7,9,10,7
"M_PL_041.csv",70,25,10,10,11,12,10
"M_PL_042.csv",16,4,2,2,2,2,2
"M_PL_043.csv",110,44,12,14,14,19,12
"M_PL_044.csv",712,170,21,23,25,49,21
"M_PL_045.csv",41,17,6,5,7,8,5
"M_PL_046.csv",60,26,11,11,13,14,11
"M_PL_047.csv",205,70,4,4,4,4,4
