"Network","giant_component","NoOrder","krisk","degree","kdegree","eigenc","best"
"M_PL_024.csv",22,8,4,4,3,3,3
"M_PL_025.csv",57,22,6,6,6,10,6
"M_PL_026.csv",150,59,2,2,2,2,2
"M_PL_027.csv",75,32,9,8,9,11,8
"M_PL_028.csv",180,74,13,14,16,24,13
"M_PL_029.csv",167,46,17,17,17,19,17
"M_PL_030.csv",70,19,11,6,7,13,6
"M_PL_031.csv",91,15,10,8,13,17,8
"M_PL_032.csv",40,15,2,2,2,2,2
"M_PL_033.csv",47,21,9,8,10,12,8
"M_PL_034.csv",151,23,6,7,8,9,6
"M_PL_035.csv",97,39,9,8,9,9,8
"M_PL_036.csv",22,9,4,2,2,2,2
"M_PL_037.csv",50,14,5,5,5,7,5
"M_PL_038.csv",50,13,4,4,4,7,4
"M_PL_039.csv",68,15,6,7,9,10,6
"M_PL_040.csv",70,29,9,7,9,10,7
"M_PL_041.csv",70,24,10,10,11,12,10
"M_PL_042.csv",16,7,2,2,2,2,2
"M_PL_043.csv",110,45,12,14,14,19,12
"M_PL_044.csv",712,173,21,23,25,49,21
"M_PL_045.csv",41,13,6,6,7,8,6
"M_PL_046.csv",60,28,11,11,13,14,11
"M_PL_047.csv",205,73,4,4,4,4,4
"M_PL_048.csv",266,102,10,10,9,12,9
"M_PL_049.csv",262,103,11,13,15,16,11
"M_PL_050.csv",49,16,6,6,7,7,6
"M_PL_051.csv",104,41,3,3,3,3,3
"M_PL_052.csv",52,20,6,6,6,7,6
"M_PL_053.csv",364,104,19,23,23,34,19
"M_PL_054.csv",414,129,23,25,27,30,23
"M_PL_055.csv",253,66,16,16,17,19,16
"M_PL_056.csv",456,173,22,29,33,43,22
"M_PL_057.csv",997,332,17,17,20,36,17
"M_PL_058.csv",111,35,14,18,19,20,14
"M_PL_059.csv",26,10,6,5,5,5,5
"M_SD_001.csv",28,8,3,3,3,5,3
"M_SD_002.csv",40,10,5,5,5,5,5
"M_SD_003.csv",41,18,4,4,4,4,4
"M_SD_004.csv",52,19,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,14,4,4,5,5,4
"M_SD_007.csv",79,31,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,10,3,4,4,5,3
"M_SD_010.csv",64,31,8,8,9,13,8
"M_SD_011.csv",25,11,6,6,5,6,5
"M_SD_012.csv",64,26,13,12,12,14,12
"M_SD_013.csv",55,27,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,39,17,18,20,23,17
"M_SD_017.csv",24,10,7,7,10,10,7
"M_SD_018.csv",53,17,4,5,5,5,4
"M_SD_019.csv",209,90,13,17,20,21,13
"M_SD_020.csv",58,26,8,9,10,10,8
"M_SD_021.csv",46,22,9,10,10,10,9
"M_SD_022.csv",317,131,39,51,53,60,39
"M_SD_023.csv",23,10,4,4,4,4,4
"M_SD_024.csv",19,7,6,6,7,8,6
"M_SD_025.csv",13,7,5,5,5,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,6,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,5,2,2,2,2,2
"M_SD_030.csv",9,4,2,2,2,2,2
"M_PL_001.csv",177,65,22,22,22,23,22
"M_PL_002.csv",103,27,15,13,13,15,13
"M_PL_003.csv",61,21,5,5,6,6,5
"M_PL_004.csv",112,18,3,3,3,3,3
"M_PL_005.csv",361,120,25,30,36,42,25
"M_PL_006.csv",78,18,3,3,3,3,3
"M_PL_007.csv",50,14,5,4,4,4,4
"M_PL_008.csv",49,19,6,7,7,11,6
"M_PL_009.csv",142,61,7,7,8,12,7
"M_PL_010.csv",107,50,23,29,29,32,23
"M_PL_011.csv",27,10,4,6,6,6,4
"M_PL_012.csv",84,23,7,7,7,7,7
"M_PL_013.csv",65,23,4,4,4,5,4
"M_PL_014.csv",108,35,6,5,5,6,5
"M_PL_015.csv",793,295,48,56,60,87,48
"M_PL_016.csv",205,52,9,9,10,17,9
"M_PL_017.csv",104,41,9,11,11,11,9
"M_PL_018.csv",144,48,18,19,23,24,18
"M_PL_019.csv",123,42,14,16,16,18,14
"M_PL_020.csv",109,45,3,3,3,3,3
"M_PL_021.csv",766,265,12,12,12,38,12
"M_PL_022.csv",66,10,4,4,4,4,4
"M_PL_023.csv",90,5,3,3,3,3,3
"M_PL_024.csv",22,10,4,3,3,3,3
"M_PL_025.csv",57,26,6,6,6,10,6
"M_PL_026.csv",150,62,2,2,2,2,2
"M_PL_027.csv",75,29,8,8,9,11,8
"M_PL_028.csv",180,53,13,14,16,24,13
"M_PL_029.csv",167,58,17,17,17,19,17
"M_PL_030.csv",70,23,10,6,7,13,6
"M_PL_031.csv",91,28,10,9,13,17,9
"M_PL_032.csv",40,19,2,2,2,2,2
"M_PL_033.csv",47,18,9,8,10,12,8
"M_PL_034.csv",151,50,6,8,8,9,6
"M_PL_035.csv",97,38,9,10,9,9,9
"M_PL_036.csv",22,9,5,2,2,2,2
"M_PL_037.csv",50,16,5,5,5,7,5
"M_PL_038.csv",50,19,4,4,4,7,4
"M_PL_039.csv",68,26,6,6,9,10,6
"M_PL_040.csv",70,26,9,7,9,10,7
"M_PL_041.csv",70,24,10,10,11,12,10
"M_PL_042.csv",16,8,2,2,2,2,2
"M_PL_043.csv",110,37,12,14,14,19,12
"M_PL_044.csv",712,229,21,23,25,49,21
"M_PL_045.csv",41,16,6,5,7,8,5
"M_PL_046.csv",60,28,11,12,13,14,11
"M_PL_047.csv",205,82,4,4,4,4,4
"M_PL_048.csv",266,101,10,10,9,12,9
"M_PL_049.csv",262,81,11,13,15,16,11
"M_PL_050.csv",49,20,6,7,7,7,6
"M_PL_051.csv",104,35,3,3,3,3,3
"M_PL_052.csv",52,21,6,6,6,7,6
"M_PL_053.csv",364,100,19,23,23,34,19
"M_PL_054.csv",414,105,23,26,27,30,23
"M_PL_055.csv",253,88,16,17,17,19,16
"M_PL_056.csv",456,134,22,28,33,43,22
"M_PL_057.csv",997,259,17,17,20,36,17
"M_PL_058.csv",111,48,14,17,19,20,14
"M_PL_059.csv",26,10,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,16,5,5,5,5,5
"M_SD_003.csv",41,17,4,4,4,4,4
"M_SD_004.csv",52,18,4,4,4,4,4
"M_SD_005.csv",34,9,3,3,3,3,3
"M_SD_006.csv",34,12,4,5,5,5,4
"M_SD_007.csv",79,34,3,3,3,3,3
"M_SD_008.csv",26,13,10,9,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,27,8,8,9,13,8
"M_SD_011.csv",25,12,6,6,5,6,5
"M_SD_012.csv",64,19,13,13,12,14,12
"M_SD_013.csv",55,28,11,8,19,14,8
"M_SD_014.csv",33,14,9,10,10,10,9
"M_SD_015.csv",32,13,4,4,4,4,4
"M_SD_016.csv",85,38,17,18,20,23,17
"M_SD_017.csv",24,12,9,8,10,10,8
"M_SD_018.csv",53,16,5,5,5,5,5
"M_SD_019.csv",209,95,13,16,20,21,13
"M_SD_020.csv",58,21,7,9,10,10,7
"M_SD_021.csv",46,19,9,10,10,10,9
"M_SD_022.csv",317,134,39,51,53,60,39
"M_SD_023.csv",23,9,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,8,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,3,2,3,2,2,2
"M_PL_001.csv",177,54,22,22,22,23,22
"M_PL_002.csv",103,34,15,12,13,15,12
"M_PL_003.csv",61,23,5,5,6,6,5
"M_PL_004.csv",112,28,3,3,3,3,3
"M_PL_005.csv",361,120,25,31,36,42,25
"M_PL_006.csv",78,19,3,3,3,3,3
"M_PL_007.csv",50,18,5,4,4,4,4
"M_PL_008.csv",49,18,6,7,7,11,6
"M_PL_009.csv",142,39,7,8,8,12,7
"M_PL_010.csv",107,50,23,29,29,32,23
"M_PL_011.csv",27,10,4,6,6,6,4
"M_PL_012.csv",84,32,7,7,7,7,7
"M_PL_013.csv",65,11,4,4,4,5,4
"M_PL_014.csv",108,37,6,5,5,6,5
"M_PL_015.csv",793,318,48,56,60,87,48
"M_PL_016.csv",205,57,9,9,10,17,9
"M_PL_017.csv",104,40,9,10,11,11,9
"M_PL_018.csv",144,52,18,19,23,24,18
"M_PL_019.csv",123,43,14,16,16,18,14
"M_PL_020.csv",109,48,3,3,3,3,3
"M_PL_021.csv",766,187,12,12,12,38,12
"M_PL_022.csv",66,27,4,4,4,4,4
"M_PL_023.csv",90,31,3,3,3,3,3
"M_PL_024.csv",22,8,4,3,3,3,3
"M_PL_025.csv",57,28,6,6,6,10,6
"M_PL_026.csv",150,59,2,2,2,2,2
"M_PL_027.csv",75,23,9,8,9,11,8
"M_PL_028.csv",180,69,13,14,16,24,13
"M_PL_029.csv",167,44,17,17,17,19,17
"M_PL_030.csv",70,28,11,7,7,13,7
"M_PL_031.csv",91,31,9,8,13,17,8
"M_PL_032.csv",40,18,2,2,2,2,2
"M_PL_033.csv",47,20,9,8,10,12,8
"M_PL_034.csv",151,49,6,8,8,9,6
"M_PL_035.csv",97,30,9,9,9,9,9
"M_PL_036.csv",22,10,2,2,2,2,2
"M_PL_037.csv",50,14,5,5,5,7,5
"M_PL_038.csv",50,17,4,4,4,7,4
"M_PL_039.csv",68,25,6,7,9,10,6
"M_PL_040.csv",70,23,9,7,9,10,7
"M_PL_041.csv",70,23,10,10,11,12,10
"M_PL_042.csv",16,2,2,2,2,2,2
"M_PL_043.csv",110,40,12,14,14,19,12
"M_PL_044.csv",712,207,21,23,25,49,21
"M_PL_045.csv",41,11,6,5,7,8,5
"M_PL_046.csv",60,23,11,12,13,14,11
"M_PL_047.csv",205,50,4,4,4,4,4
"M_PL_048.csv",266,97,10,10,9,12,9
"M_PL_049.csv",262,99,11,13,15,16,11
"M_PL_050.csv",49,20,6,6,7,7,6
"M_PL_051.csv",104,23,3,3,3,3,3
"M_PL_052.csv",52,17,6,6,6,7,6
"M_PL_053.csv",364,118,19,22,23,34,19
"M_PL_054.csv",414,122,23,24,27,30,23
"M_PL_055.csv",253,84,16,16,17,19,16
"M_PL_056.csv",456,163,22,28,33,43,22
"M_PL_057.csv",997,295,17,17,20,36,17
"M_PL_058.csv",111,41,14,17,19,20,14
"M_PL_059.csv",26,12,6,5,5,5,5
"M_SD_001.csv",28,7,3,3,3,5,3
"M_SD_002.csv",40,20,5,5,5,5,5
"M_SD_003.csv",41,17,4,4,4,4,4
"M_SD_004.csv",52,18,4,4,4,4,4
"M_SD_005.csv",34,11,3,3,3,3,3
"M_SD_006.csv",34,11,4,5,5,5,4
"M_SD_007.csv",79,35,3,3,3,3,3
"M_SD_008.csv",26,13,10,9,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,26,8,8,9,13,8
"M_SD_011.csv",25,8,6,6,5,6,5
"M_SD_012.csv",64,20,13,12,12,14,12
"M_SD_013.csv",55,25,11,8,19,14,8
"M_SD_014.csv",33,14,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,35,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,15,4,5,5,5,4
"M_SD_019.csv",209,96,13,17,20,21,13
"M_SD_020.csv",58,29,8,9,10,10,8
"M_SD_021.csv",46,23,9,10,10,10,9
"M_SD_022.csv",317,114,39,51,53,60,39
"M_SD_023.csv",23,10,4,4,4,4,4
"M_SD_024.csv",19,10,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,8,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,3,2,3,2,2,2
"M_PL_001.csv",177,63,22,23,22,23,22
"M_PL_002.csv",103,39,16,12,13,15,12
"M_PL_003.csv",61,18,5,5,6,6,5
"M_PL_004.csv",112,50,3,3,3,3,3
"M_PL_005.csv",361,117,25,31,36,42,25
"M_PL_006.csv",78,33,3,3,3,3,3
"M_PL_007.csv",50,19,5,4,4,4,4
"M_PL_008.csv",49,21,6,7,7,11,6
"M_PL_009.csv",142,52,7,8,8,12,7
"M_PL_010.csv",107,45,23,29,29,32,23
"M_PL_011.csv",27,13,4,5,6,6,4
"M_PL_012.csv",84,31,7,7,7,7,7
"M_PL_013.csv",65,25,4,4,4,5,4
"M_PL_014.csv",108,39,6,5,5,6,5
"M_PL_015.csv",793,305,48,56,60,87,48
"M_PL_016.csv",205,44,9,9,10,17,9
"M_PL_017.csv",104,48,9,11,11,11,9
"M_PL_018.csv",144,55,18,19,23,24,18
"M_PL_019.csv",123,38,14,15,16,18,14
"M_PL_020.csv",109,51,3,3,3,3,3
"M_PL_021.csv",766,255,12,12,12,38,12
"M_PL_022.csv",66,10,4,4,4,4,4
"M_PL_023.csv",90,17,3,3,3,3,3
"M_PL_024.csv",22,9,4,3,3,3,3
"M_PL_025.csv",57,24,6,6,6,10,6
"M_PL_026.csv",150,41,2,2,2,2,2
"M_PL_027.csv",75,27,9,8,9,11,8
"M_PL_028.csv",180,69,13,14,16,24,13
"M_PL_029.csv",167,71,17,17,17,19,17
"M_PL_030.csv",70,24,11,7,7,13,7
"M_PL_031.csv",91,25,10,9,13,17,9
"M_PL_032.csv",40,8,2,2,2,2,2
"M_PL_033.csv",47,21,9,8,10,12,8
"M_PL_034.csv",151,38,6,7,8,9,6
"M_PL_035.csv",97,34,9,10,9,9,9
"M_PL_036.csv",22,8,5,2,2,2,2
"M_PL_037.csv",50,18,5,5,5,7,5
"M_PL_038.csv",50,17,4,4,4,7,4
"M_PL_039.csv",68,25,6,6,9,10,6
"M_PL_040.csv",70,23,8,7,9,10,7
"M_PL_041.csv",70,28,10,10,11,12,10
"M_PL_042.csv",16,6,2,2,2,2,2
"M_PL_043.csv",110,41,12,14,14,19,12
"M_PL_044.csv",712,163,21,23,25,49,21
"M_PL_045.csv",41,14,6,6,7,8,6
"M_PL_046.csv",60,27,11,11,13,14,11
"M_PL_047.csv",205,68,4,4,4,4,4
"M_PL_048.csv",266,93,10,10,9,12,9
"M_PL_049.csv",262,106,11,13,15,16,11
"M_PL_050.csv",49,19,6,6,7,7,6
"M_PL_051.csv",104,47,3,3,3,3,3
"M_PL_052.csv",52,18,6,6,6,7,6
"M_PL_053.csv",364,95,19,22,23,34,19
"M_PL_054.csv",414,117,23,26,27,30,23
"M_PL_055.csv",253,80,16,16,17,19,16
"M_PL_056.csv",456,142,22,28,33,43,22
"M_PL_057.csv",997,335,17,17,20,36,17
"M_PL_058.csv",111,39,14,18,19,20,14
"M_PL_059.csv",26,10,6,5,5,5,5
"M_SD_001.csv",28,8,3,3,3,5,3
"M_SD_002.csv",40,15,5,5,5,5,5
"M_SD_003.csv",41,11,4,4,4,4,4
"M_SD_004.csv",52,23,4,4,4,4,4
"M_SD_005.csv",34,8,3,3,3,3,3
"M_SD_006.csv",34,14,4,4,5,5,4
"M_SD_007.csv",79,28,3,3,3,3,3
"M_SD_008.csv",26,11,10,8,8,11,8
"M_SD_009.csv",25,9,3,4,4,5,3
"M_SD_010.csv",64,24,8,8,9,13,8
"M_SD_011.csv",25,13,6,5,5,6,5
"M_SD_012.csv",64,25,13,12,12,14,12
"M_SD_013.csv",55,23,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,13,4,4,4,4,4
"M_SD_016.csv",85,35,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,18,4,5,5,5,4
"M_SD_019.csv",209,67,13,16,20,21,13
"M_SD_020.csv",58,25,8,9,10,10,8
"M_SD_021.csv",46,19,9,10,10,10,9
"M_SD_022.csv",317,116,39,51,53,60,39
"M_SD_023.csv",23,10,4,4,4,4,4
"M_SD_024.csv",19,8,6,6,7,8,6
"M_SD_025.csv",13,7,5,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,8,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,2,2,2,2,2,2
"M_SD_030.csv",9,5,2,3,2,2,2
"M_PL_001.csv",177,65,22,22,22,23,22
"M_PL_002.csv",103,39,15,13,13,15,13
"M_PL_003.csv",61,11,5,6,6,6,5
"M_PL_004.csv",112,53,3,3,3,3,3
"M_PL_005.csv",361,115,25,31,36,42,25
"M_PL_006.csv",78,31,3,3,3,3,3
"M_PL_007.csv",50,20,5,4,4,4,4
"M_PL_008.csv",49,19,6,7,7,11,6
"M_PL_009.csv",142,65,7,8,8,12,7
"M_PL_010.csv",107,48,24,29,29,32,24
"M_PL_011.csv",27,11,4,6,6,6,4
"M_PL_012.csv",84,23,7,7,7,7,7
"M_PL_013.csv",65,32,4,4,4,5,4
"M_PL_014.csv",108,34,6,5,5,6,5
"M_PL_015.csv",793,321,48,56,60,87,48
"M_PL_016.csv",205,55,9,9,10,17,9
"M_PL_017.csv",104,39,9,11,11,11,9
"M_PL_018.csv",144,51,18,19,23,24,18
"M_PL_019.csv",123,42,14,15,16,18,14
"M_PL_020.csv",109,47,3,3,3,3,3
"M_PL_021.csv",766,276,12,12,12,38,12
"M_PL_022.csv",66,14,4,4,4,4,4
"M_PL_023.csv",90,36,3,3,3,3,3
"M_PL_024.csv",22,8,4,4,3,3,3
"M_PL_025.csv",57,27,6,6,6,10,6
"M_PL_026.csv",150,56,2,2,2,2,2
"M_PL_027.csv",75,26,8,8,9,11,8
"M_PL_028.csv",180,69,13,14,16,24,13
"M_PL_029.csv",167,49,17,17,17,19,17
"M_PL_030.csv",70,22,10,7,7,13,7
"M_PL_031.csv",91,34,10,8,13,17,8
"M_PL_032.csv",40,10,2,2,2,2,2
"M_PL_033.csv",47,20,9,8,10,12,8
"M_PL_034.csv",151,54,6,8,8,9,6
"M_PL_035.csv",97,45,9,9,9,9,9
"M_PL_036.csv",22,7,4,2,2,2,2
"M_PL_037.csv",50,23,5,5,5,7,5
"M_PL_038.csv",50,16,5,4,4,7,4
"M_PL_039.csv",68,23,6,6,9,10,6
"M_PL_040.csv",70,31,8,7,9,10,7
"M_PL_041.csv",70,25,10,10,11,12,10
"M_PL_042.csv",16,3,2,2,2,2,2
"M_PL_043.csv",110,36,12,14,14,19,12
"M_PL_044.csv",712,218,21,23,25,49,21
"M_PL_045.csv",41,13,6,5,7,8,5
"M_PL_046.csv",60,28,11,11,13,14,11
"M_PL_047.csv",205,83,4,4,4,4,4
"M_PL_048.csv",266,100,10,10,9,12,9
"M_PL_049.csv",262,45,11,13,15,16,11
"M_PL_050.csv",49,23,6,7,7,7,6
"M_PL_051.csv",104,24,3,3,3,3,3
"M_PL_052.csv",52,15,6,6,6,7,6
"M_PL_053.csv",364,88,19,22,23,34,19
"M_PL_054.csv",414,145,23,26,27,30,23
"M_PL_055.csv",253,74,16,16,17,19,16
"M_PL_056.csv",456,129,22,30,33,43,22
"M_PL_057.csv",997,335,17,17,20,36,17
"M_PL_058.csv",111,46,14,18,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,18,5,5,5,5,5
"M_SD_003.csv",41,18,4,4,4,4,4
"M_SD_004.csv",52,15,4,4,4,4,4
"M_SD_005.csv",34,9,3,3,3,3,3
"M_SD_006.csv",34,14,4,4,5,5,4
"M_SD_007.csv",79,29,3,3,3,3,3
"M_SD_008.csv",26,12,10,8,8,11,8
"M_SD_009.csv",25,7,3,4,4,5,3
"M_SD_010.csv",64,32,8,8,9,13,8
"M_SD_011.csv",25,11,6,5,5,6,5
"M_SD_012.csv",64,25,13,13,12,14,12
"M_SD_013.csv",55,27,11,8,19,14,8
"M_SD_014.csv",33,16,9,10,10,10,9
"M_SD_015.csv",32,14,4,4,4,4,4
"M_SD_016.csv",85,36,17,18,20,23,17
"M_SD_017.csv",24,12,7,7,10,10,7
"M_SD_018.csv",53,17,4,5,5,5,4
"M_SD_019.csv",209,87,13,16,20,21,13
"M_SD_020.csv",58,22,7,9,10,10,7
"M_SD_021.csv",46,20,9,10,10,10,9
"M_SD_022.csv",317,124,39,50,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,8,6,6,7,8,6
"M_SD_025.csv",13,5,5,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,5,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,3,2,3,2,2,2
"M_PL_001.csv",177,63,22,22,22,23,22
"M_PL_002.csv",103,41,15,13,13,15,13
"M_PL_003.csv",61,20,5,5,6,6,5
"M_PL_004.csv",112,41,3,3,3,3,3
"M_PL_005.csv",361,122,25,32,36,42,25
"M_PL_006.csv",78,33,3,3,3,3,3
"M_PL_007.csv",50,18,5,4,4,4,4
"M_PL_008.csv",49,16,6,7,7,11,6
"M_PL_009.csv",142,65,7,8,8,12,7
"M_PL_010.csv",107,44,23,29,29,32,23
"M_PL_011.csv",27,13,4,5,6,6,4
"M_PL_012.csv",84,33,7,7,7,7,7
"M_PL_013.csv",65,10,4,4,4,5,4
"M_PL_014.csv",108,29,6,5,5,6,5
"M_PL_015.csv",793,267,48,56,60,87,48
"M_PL_016.csv",205,77,9,9,10,17,9
"M_PL_017.csv",104,49,9,10,11,11,9
"M_PL_018.csv",144,51,18,19,23,24,18
"M_PL_019.csv",123,43,14,16,16,18,14
"M_PL_020.csv",109,44,3,3,3,3,3
"M_PL_021.csv",766,286,12,12,12,38,12
"M_PL_022.csv",66,21,4,4,4,4,4
"M_PL_023.csv",90,23,3,3,3,3,3
"M_PL_024.csv",22,8,4,4,3,3,3
"M_PL_025.csv",57,26,6,6,6,10,6
"M_PL_026.csv",150,51,2,2,2,2,2
"M_PL_027.csv",75,24,8,8,9,11,8
"M_PL_028.csv",180,68,13,14,16,24,13
"M_PL_029.csv",167,54,17,17,17,19,17
"M_PL_030.csv",70,25,11,7,7,13,7
"M_PL_031.csv",91,30,10,8,13,17,8
"M_PL_032.csv",40,14,2,2,2,2,2
"M_PL_033.csv",47,19,8,8,10,12,8
"M_PL_034.csv",151,52,6,8,8,9,6
"M_PL_035.csv",97,19,9,10,9,9,9
"M_PL_036.csv",22,3,3,2,2,2,2
"M_PL_037.csv",50,21,5,5,5,7,5
"M_PL_038.csv",50,22,5,4,4,7,4
"M_PL_039.csv",68,27,6,7,9,10,6
"M_PL_040.csv",70,31,9,7,9,10,7
"M_PL_041.csv",70,26,10,10,11,12,10
"M_PL_042.csv",16,5,2,2,2,2,2
"M_PL_043.csv",110,39,12,14,14,19,12
"M_PL_044.csv",712,177,21,23,25,49,21
"M_PL_045.csv",41,17,6,5,7,8,5
"M_PL_046.csv",60,26,11,13,13,14,11
"M_PL_047.csv",205,69,4,4,4,4,4
"M_PL_048.csv",266,79,10,10,9,12,9
"M_PL_049.csv",262,105,11,13,15,16,11
"M_PL_050.csv",49,22,6,6,7,7,6
"M_PL_051.csv",104,42,3,3,3,3,3
"M_PL_052.csv",52,20,6,6,6,7,6
"M_PL_053.csv",364,129,19,22,23,34,19
"M_PL_054.csv",414,126,23,24,27,30,23
"M_PL_055.csv",253,81,16,16,17,19,16
"M_PL_056.csv",456,144,22,29,33,43,22
"M_PL_057.csv",997,252,17,17,20,36,17
"M_PL_058.csv",111,48,14,17,19,20,14
"M_PL_059.csv",26,9,6,5,5,5,5
"M_SD_001.csv",28,11,3,3,3,5,3
"M_SD_002.csv",40,19,5,5,5,5,5
"M_SD_003.csv",41,14,4,4,4,4,4
"M_SD_004.csv",52,19,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,16,4,4,5,5,4
"M_SD_007.csv",79,23,3,3,3,3,3
"M_SD_008.csv",26,13,11,8,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,31,8,8,9,13,8
"M_SD_011.csv",25,12,6,6,5,6,5
"M_SD_012.csv",64,27,12,12,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,15,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,40,17,18,20,23,17
"M_SD_017.csv",24,12,9,8,10,10,8
"M_SD_018.csv",53,14,5,5,5,5,5
"M_SD_019.csv",209,70,13,17,20,21,13
"M_SD_020.csv",58,22,7,9,10,10,7
"M_SD_021.csv",46,18,9,10,10,10,9
"M_SD_022.csv",317,112,39,50,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,7,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,3,2,3,2,2,2
"M_PL_001.csv",177,72,22,22,22,23,22
"M_PL_002.csv",103,28,14,12,13,15,12
"M_PL_003.csv",61,25,5,5,6,6,5
"M_PL_004.csv",112,37,3,3,3,3,3
"M_PL_005.csv",361,120,25,30,36,42,25
"M_PL_006.csv",78,38,3,3,3,3,3
"M_PL_007.csv",50,19,5,4,4,4,4
"M_PL_008.csv",49,22,6,7,7,11,6
"M_PL_009.csv",142,45,7,8,8,12,7
"M_PL_010.csv",107,49,23,29,29,32,23
"M_PL_011.csv",27,8,4,4,6,6,4
"M_PL_012.csv",84,26,7,7,7,7,7
"M_PL_013.csv",65,17,4,4,4,5,4
"M_PL_014.csv",108,51,6,5,5,6,5
"M_PL_015.csv",793,320,48,56,60,87,48
"M_PL_016.csv",205,89,9,9,10,17,9
"M_PL_017.csv",104,29,9,10,11,11,9
"M_PL_018.csv",144,55,18,19,23,24,18
"M_PL_019.csv",123,49,14,15,16,18,14
"M_PL_020.csv",109,41,3,3,3,3,3
"M_PL_021.csv",766,202,12,12,12,38,12
"M_PL_022.csv",66,14,4,4,4,4,4
"M_PL_023.csv",90,22,3,3,3,3,3
"M_PL_024.csv",22,9,4,4,3,3,3
"M_PL_025.csv",57,20,6,6,6,10,6
"M_PL_026.csv",150,61,2,2,2,2,2
"M_PL_027.csv",75,24,9,8,9,11,8
"M_PL_028.csv",180,68,13,14,16,24,13
"M_PL_029.csv",167,39,17,16,17,19,16
"M_PL_030.csv",70,22,11,7,7,13,7
"M_PL_031.csv",91,33,9,8,13,17,8
"M_PL_032.csv",40,10,2,2,2,2,2
"M_PL_033.csv",47,19,9,8,10,12,8
"M_PL_034.csv",151,39,6,7,8,9,6
"M_PL_035.csv",97,25,9,9,9,9,9
"M_PL_036.csv",22,10,3,2,2,2,2
"M_PL_037.csv",50,19,5,5,5,7,5
"M_PL_038.csv",50,19,5,4,4,7,4
"M_PL_039.csv",68,21,6,6,9,10,6
"M_PL_040.csv",70,25,9,7,9,10,7
"M_PL_041.csv",70,25,10,10,11,12,10
"M_PL_042.csv",16,8,2,2,2,2,2
"M_PL_043.csv",110,39,12,14,14,19,12
"M_PL_044.csv",712,230,21,23,25,49,21
"M_PL_045.csv",41,16,6,6,7,8,6
"M_PL_046.csv",60,27,11,11,13,14,11
"M_PL_047.csv",205,68,4,4,4,4,4
