	NoOrder	MR	Krisk	Kdegree	Degree	eigenc
PL_001	0.7014380009429514	0.31214174048983856	0.4197498697238145	0.41089108910891087	0.4036792568145704	0.4535509106466201
PL_002	0.6927688953488371	0.3588033536585366	0.47808689024390244	0.46316964285714285	0.45163690476190477	0.48586309523809523
PL_003	0.55	0.28962962962962957	0.34296296296296297	0.3088888888888889	0.31777777777777777	0.3562962962962963
PL_004	0.8316993464052287	0.2820855614973263	0.7254901960784315	0.6699346405228757	0.7197712418300652	0.790032679738562
PL_005	0.805	0.27551257253384914	0.4769952153110048	0.5197511961722487	0.4888612440191388	0.5573397129186604
PL_006	0.7565091610414657	0.24897540983606553	0.430327868852459	0.4897540983606557	0.4262295081967213	0.5420081967213115
PL_007	0.8020833333333333	0.3293650793650793	0.5	0.4953703703703704	0.4694444444444445	0.5768518518518517
PL_008	0.845693779904306	0.5251196172248804	0.7308612440191387	0.7093301435406699	0.6830143540669856	0.7212918660287081
PL_009	0.8834745762711865	0.3583271923360353	0.686087570621469	0.6348870056497176	0.6603107344632768	0.6857344632768362
PL_010	0.8779711375212225	0.6003820033955856	0.6997028862478778	0.7030984719864176	0.6988539898132428	0.7149830220713073
PL_011	0.6703296703296703	0.38757396449704146	0.4112426035502959	0.3994082840236687	0.39349112426035504	0.4289940828402367
PL_012	0.7106583072100314	0.27163636363636373	0.37927272727272726	0.34220779220779224	0.3487012987012988	0.36038961038961037
PL_013	0.8224206349206349	0.43526785714285715	0.8214285714285714	0.8058035714285714	0.8013392857142858	0.7212301587301586
PL_014	0.5613026819923372	0.2725546058879392	0.48717948717948717	0.5612535612535612	0.4962013295346628	0.6980056980056979
PL_015	0.9160477271164295	0.3791753291753292	0.6733079233079233	0.6578655578655578	0.6709170709170709	0.6858974358974359
PL_016	0.9140524280189084	0.36405959031657353	0.7202048417132216	0.6972496776966052	0.6946712505371724	0.7107864202836269
PL_017	0.9162025316455695	0.3702531645569621	0.4893670886075949	0.5187341772151899	0.489873417721519	0.5531645569620253
PL_018	0.7927960927960929	0.44511278195488724	0.6195488721804512	0.6245614035087719	0.6170426065162907	0.650375939849624
PL_019	0.7361764705882352	0.3473604826546003	0.5446455505279034	0.5377073906485671	0.5340874811463048	0.565761689291101
PL_020	0.7428571428571428	0.2673992673992674	0.5598290598290598	0.545054945054945	0.5183150183150182	0.6005494505494504
PL_021	0.7774684694921032	0.17612251072235768	0.5242387570963322	0.5093965225747895	0.47553438937842757	0.6207330335838459
PL_022	0.7465608465608466	0.2511111111111111	0.5188888888888888	0.5044444444444445	0.42777777777777776	0.7444444444444445
PL_023	0.7050120772946861	0.228505291005291	0.506340579710145	0.7056159420289855	0.47433574879227053	0.8070652173913042
PL_024	0.6888888888888889	0.4111111111111111	0.5666666666666667	0.5555555555555555	0.5166666666666666	0.5444444444444444
PL_025	0.8330419580419581	0.43444055944055954	0.5882867132867132	0.6617132867132868	0.597027972027972	0.6791958041958043
PL_026	0.5889770723104057	0.2137509850275808	0.30043341213553976	0.3808116627265563	0.29452324665090623	0.40524034672970843
PL_027	0.812962962962963	0.44656862745098036	0.625	0.6222222222222222	0.6972222222222222	0.6185185185185186
PL_028	0.8186523951570451	0.32661870503597124	0.547661870503597	0.6169064748201438	0.554136690647482	0.6620503597122303
PL_029	0.8387236250432378	0.31073446327683624	0.5004323763403666	0.48797993773780696	0.49714631615358	0.6197682462815634
PL_030	0.646900269541779	0.3948787061994609	0.6105121293800538	0.603099730458221	0.5876010781671158	0.6327493261455527
PL_031	0.6955782312925171	0.3314108251996451	0.40391156462585037	0.38690476190476186	0.3924319727891157	0.41284013605442177
PL_032	0.7597402597402598	0.38888888888888884	0.525974025974026	0.6341991341991342	0.4437229437229437	0.6255411255411256
PL_033	0.8744343891402715	0.6640271493212669	0.6685520361990951	0.6753393665158371	0.6911764705882353	0.6798642533936652
PL_034	0.8049879807692308	0.24969951923076922	0.46243990384615385	0.43810096153846145	0.45012019230769235	0.5204326923076924
PL_035	0.5958561020036429	0.3121069182389937	0.36451781970649894	0.3886268343815514	0.3571802935010482	0.4085429769392033
PL_036	0.5083333333333333	0.4305555555555556	0.4333333333333333	0.46666666666666673	0.4416666666666666	0.47500000000000003
