	NoOrder	MR	Krisk	Kdegree	Degree	eigenc
PL_001	0.6235834426816175	0.31214174048983856	0.4210526315789474	0.41138002689157804	0.39047793668255715	0.4536731450922869
PL_002	0.7200218023255813	0.3588033536585366	0.48342225609756095	0.46391369047619047	0.4665178571428572	0.48586309523809523
PL_003	0.508888888888889	0.28962962962962957	0.35185185185185186	0.3088888888888889	0.32518518518518513	0.3562962962962963
PL_004	0.9493464052287581	0.2820855614973263	0.6045751633986927	0.6740196078431372	0.6593137254901961	0.790032679738562
PL_005	0.7644696969696969	0.27551257253384914	0.47890909090909095	0.5205167464114833	0.49666985645933015	0.5573397129186604
PL_006	0.6938283510125361	0.24897540983606553	0.44774590163934425	0.48668032786885246	0.4456967213114754	0.5420081967213115
PL_007	0.6423611111111112	0.3293650793650793	0.5059523809523809	0.4953703703703704	0.47129629629629627	0.5768518518518517
PL_008	0.8696172248803826	0.5251196172248804	0.7404306220095693	0.7093301435406699	0.6830143540669856	0.7212918660287081
PL_009	0.8213276836158192	0.3583271923360353	0.686087570621469	0.6317090395480227	0.6458333333333333	0.6857344632768362
PL_010	0.8860356536502547	0.6003820033955856	0.6899405772495757	0.7035229202037352	0.7022495755517828	0.7149830220713073
PL_011	0.6153846153846154	0.38757396449704146	0.4230769230769231	0.3994082840236687	0.39349112426035504	0.4289940828402367
PL_012	0.6228840125391849	0.27163636363636373	0.3872727272727273	0.34155844155844156	0.35909090909090907	0.36038961038961037
PL_013	0.8878968253968254	0.43526785714285715	0.7321428571428572	0.7232142857142856	0.8839285714285714	0.7212301587301586
PL_014	0.7664963814389101	0.2725546058879392	0.49477682811016144	0.5617283950617283	0.49477682811016144	0.6980056980056979
PL_015	0.9154746349402838	0.3791753291753292	0.6588588588588589	0.6576114576114576	0.663963963963964	0.6858974358974359
PL_016	0.8463687150837989	0.36405959031657353	0.7304469273743017	0.6972496776966051	0.6587881392350667	0.7107864202836269
PL_017	0.8240506329113924	0.3702531645569621	0.48734177215189867	0.5187341772151899	0.5020253164556961	0.5531645569620253
PL_018	0.8711843711843711	0.44511278195488724	0.625062656641604	0.6243107769423558	0.6260651629072682	0.650375939849624
PL_019	0.7335294117647059	0.3473604826546003	0.5265460030165913	0.5377073906485671	0.5383107088989442	0.565761689291101
PL_020	0.8456043956043957	0.2673992673992674	0.5537240537240538	0.545054945054945	0.49560439560439556	0.6005494505494504
PL_021	0.7489165192267112	0.17612251072235768	0.5112829456674557	0.5095744870174939	0.5071897634852556	0.6207330335838459
PL_022	0.8033333333333333	0.2511111111111111	0.45999999999999996	0.5055555555555555	0.4022222222222222	0.7444444444444445
PL_023	0.6506642512077294	0.228505291005291	0.4858091787439613	0.705012077294686	0.4598429951690821	0.8070652173913042
PL_024	0.73989898989899	0.4111111111111111	0.5833333333333333	0.5388888888888889	0.5277777777777778	0.5444444444444444
PL_025	0.8277972027972026	0.43444055944055954	0.5987762237762237	0.6634615384615385	0.5987762237762237	0.6791958041958043
PL_026	0.27222222222222214	0.2137509850275808	0.3268321513002364	0.3823877068557919	0.2937352245862884	0.4064223798266351
PL_027	0.8166666666666667	0.44656862745098036	0.6379629629629628	0.611111111111111	0.6731481481481483	0.6185185185185186
PL_028	0.8414634146341463	0.32661870503597124	0.5710431654676259	0.6151079136690647	0.5724820143884892	0.6620503597122303
PL_029	0.7401418194396403	0.31073446327683624	0.49749221722587345	0.487461086129367	0.4791594603943272	0.6197682462815634
PL_030	0.6981132075471697	0.3948787061994609	0.6192722371967655	0.6044474393530997	0.5849056603773585	0.631401617250674
PL_031	0.7487244897959184	0.3314108251996451	0.40476190476190477	0.38562925170068024	0.3873299319727891	0.41284013605442177
PL_032	0.8593073593073594	0.38888888888888884	0.5303030303030303	0.6212121212121211	0.5043290043290043	0.6255411255411256
PL_033	0.8540723981900453	0.6640271493212669	0.6730769230769231	0.6753393665158371	0.6821266968325792	0.6798642533936652
PL_034	0.6893028846153846	0.24969951923076922	0.4837740384615385	0.4371995192307692	0.4426081730769231	0.5204326923076924
PL_035	0.6268214936247722	0.3121069182389937	0.3629454926624738	0.3886268343815514	0.3666142557651992	0.4085429769392033
PL_036	0.7166666666666666	0.4305555555555556	0.4583333333333333	0.46666666666666673	0.45	0.47500000000000003
PL_037	0.8899999999999999	0.5152777777777777	0.705	0.645	0.6875	0.64
PL_038	0.886904761904762	0.4702380952380952	0.7470238095238095	0.6934523809523809	0.6726190476190476	0.7410714285714285
PL_039	0.7848904267589388	0.3454440599769319	0.5576701268742792	0.4965397923875432	0.5449826989619376	0.5046136101499424
PL_040	0.5673616680032076	0.29401993355481726	0.46511627906976744	0.47009966777408635	0.4119601328903654	0.6226944667201282
PL_041	0.6357839459864966	0.39784053156146176	0.5265780730897011	0.5564784053156147	0.5299003322259137	0.5565891472868217
PL_042	0.43181818181818177	0.3452380952380952	0.369047619047619	0.369047619047619	0.3452380952380952	0.369047619047619
PL_043	0.7689701897018969	0.44136960600375236	0.6294559099437148	0.6099819331526649	0.6036585365853658	0.6429539295392953
PL_044	0.7809673085535154	0.24007807417046192	0.5959611937150691	0.5700104493207943	0.5689505896402449	0.6721301686818928
PL_045	0.6549773755656109	0.3324175824175824	0.38461538461538464	0.39903846153846156	0.4447115384615385	0.40625
PL_046	0.8991477272727273	0.6576704545454547	0.7357954545454547	0.7528409090909091	0.7457386363636365	0.7642045454545455
PL_047	0.898273910582909	0.30913978494623656	0.6512450481041314	0.6552065647990943	0.6393604980192416	0.7143463497453311
PL_048	0.8793785310734463	0.3336499123319696	0.6313559322033897	0.6583333333333333	0.6371468926553672	0.6887005649717515
PL_049	0.8897897897897898	0.3219753086419754	0.6918518518518517	0.6796996996996997	0.7308641975308641	0.7756756756756757
PL_050	0.7632653061224489	0.3976190476190476	0.5476190476190476	0.5040816326530613	0.4877551020408164	0.5918367346938775
PL_051	0.8023809523809524	0.3115384615384615	0.5396825396825398	0.6968253968253969	0.6198412698412697	0.7007936507936509
PL_052	0.799145299145299	0.412087912087912	0.6145299145299145	0.6538461538461537	0.5803418803418803	0.676068376068376
PL_053	0.7572493643922215	0.2509566326530612	0.5299390589569161	0.45975056689342403	0.5179280045351474	0.5063045420188277
PL_054	0.7164941281237825	0.25680388793596337	0.5022012578616352	0.5137297843665768	0.4850485991995426	0.5835298742138365
PL_055	0.7935096153846153	0.292854140395124	0.5608872608872608	0.5807902480033628	0.5753257671290458	0.6377889869693149
PL_056	0.8077525214511516	0.2696475296290596	0.5668616284438972	0.555102354933046	0.5455594889949207	0.5885142255005269
PL_057	0.8459597464783135	0.20191495933285286	0.5429228775774643	0.5220540025034273	0.5379949598522644	0.5576284993344062
PL_058	0.7534722222222222	0.41676622859418555	0.5354440461967344	0.5581441656710473	0.5700915969733173	0.5772600557546793
PL_059	0.8846153846153846	0.363905325443787	0.3520710059171598	0.36982248520710065	0.3520710059171598	0.37573964497041423
SD_001	0.8605442176870748	0.45918367346938777	0.5340136054421768	0.5068027210884354	0.5476190476190477	0.5068027210884354
SD_002	0.7182539682539683	0.49999999999999994	0.4841269841269841	0.5	0.4841269841269841	0.5
SD_003	0.64625	0.3050595238095238	0.3169642857142857	0.31657608695652173	0.3111413043478261	0.31657608695652173
SD_004	0.663235294117647	0.2120967741935484	0.23629032258064517	0.23790322580645162	0.2379032258064516	0.24758064516129027
SD_005	0.5492307692307693	0.2655677655677655	0.36446886446886445	0.3608058608058608	0.26556776556776557	0.3974358974358974
SD_006	0.626984126984127	0.3078431372549019	0.3588235294117647	0.34705882352941175	0.35490196078431374	0.35882352941176476
SD_007	0.5136054421768707	0.25283446712018137	0.25283446712018137	0.25283446712018137	0.25283446712018137	0.25283446712018137
SD_008	0.775	0.6875	0.6812499999999999	0.7124999999999999	0.7124999999999999	0.71875
SD_009	0.9007936507936508	0.41666666666666663	0.48015873015873006	0.4801587301587301	0.6150793650793651	0.6388888888888888
SD_010	0.7728571428571429	0.4928571428571428	0.4985714285714286	0.5271428571428572	0.5114285714285715	0.5314285714285716
SD_011	0.7305194805194806	0.5285714285714285	0.5857142857142856	0.5422077922077922	0.5857142857142856	0.5422077922077922
SD_012	0.6950738916256157	0.39116379310344823	0.4159482758620689	0.4321120689655172	0.43534482758620685	0.43318965517241376
SD_013	0.7426900584795321	0.4834586466165413	0.5628654970760233	0.675438596491228	0.5935672514619882	0.6461988304093567
SD_014	0.8161764705882353	0.5220588235294118	0.5551470588235294	0.5404411764705883	0.5441176470588236	0.5404411764705883
SD_015	0.9074074074074074	0.7444444444444445	0.8629629629629629	0.8703703703703703	0.8555555555555556	0.8555555555555556
SD_016	0.933743169398907	0.6318306010928962	0.6878415300546448	0.6830601092896174	0.683743169398907	0.6871584699453552
SD_017	0.6640625	0.640625	0.671875	0.6875	0.671875	0.6875
SD_018	0.5202546296296297	0.34134615384615385	0.5697115384615385	0.4807692307692307	0.4543269230769231	0.5360576923076923
SD_019	0.6960798816568047	0.3185064935064935	0.34464285714285714	0.36022727272727273	0.3540584415584416	0.38490259740259736
SD_020	0.7496969696969698	0.31554677206851117	0.3405797101449275	0.36166007905138337	0.3432147562582345	0.37220026350461133
SD_021	0.763888888888889	0.4254201680672269	0.4653361344537814	0.46533613445378147	0.44852941176470584	0.4737394957983193
SD_022	0.6998004434589801	0.3516651665166517	0.37221729490022176	0.38858093126385806	0.38184035476718403	0.4283592017738359
SD_023	0.4464285714285714	0.3875	0.4	0.3875	0.3875	0.3875
SD_024	0.6071428571428571	0.5129870129870129	0.5389610389610389	0.5357142857142856	0.4880952380952381	0.5357142857142856
SD_025	0.41666666666666663	0.4722222222222222	0.5555555555555556	0.5555555555555556	0.5	0.5555555555555556
SD_026	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
SD_027	0.41666666666666663	0.47500000000000003	0.47500000000000003	0.47500000000000003	0.47500000000000003	0.47500000000000003
SD_028	0.7	0.44285714285714284	0.44285714285714284	0.44285714285714284	0.44285714285714284	0.44285714285714284
SD_029	0.7	0.5	0.5	0.5	0.5	0.5
SD_030	0.5	0.4583333333333333	0.4583333333333333	0.4583333333333333	0.4583333333333333	0.4583333333333333
