	NoOrder	MR	Krisk	Kdegree	Degree	eigenc
PL_001	0.7347949080622348	0.31214174048983856	0.43160500260552376	0.4115022613372448	0.4042904290429043	0.4535509106466201
PL_002	0.7192950581395348	0.3588033536585366	0.4750381097560975	0.4646577380952381	0.4486607142857143	0.4854910714285714
PL_003	0.5277777777777778	0.28962962962962957	0.3340740740740741	0.3074074074074074	0.3340740740740741	0.3562962962962963
PL_004	0.838235294117647	0.2820855614973263	0.6617647058823529	0.6805555555555556	0.6143790849673203	0.790032679738562
PL_005	0.8076893939393939	0.27551257253384914	0.48935885167464116	0.5206315789473684	0.48155023923444984	0.5573397129186604
PL_006	0.7430086788813888	0.24897540983606553	0.4600409836065573	0.4887295081967213	0.44159836065573765	0.5420081967213115
PL_007	0.890625	0.3293650793650793	0.4365079365079365	0.4953703703703704	0.4657407407407407	0.5768518518518517
PL_008	0.7906698564593302	0.5251196172248804	0.757177033492823	0.7093301435406699	0.7069377990430623	0.7212918660287081
PL_009	0.79590395480226	0.3583271923360353	0.690677966101695	0.6302966101694916	0.6536016949152542	0.6857344632768362
PL_010	0.9093803056027164	0.6003820033955856	0.6971561969439728	0.7047962648556876	0.7026740237691003	0.7149830220713073
PL_011	0.6978021978021978	0.38757396449704146	0.4112426035502959	0.3994082840236687	0.38757396449704146	0.4289940828402367
PL_012	0.8222570532915362	0.27163636363636373	0.37999999999999995	0.3448051948051948	0.3487012987012987	0.36038961038961037
PL_013	0.7628968253968254	0.43526785714285715	0.8504464285714285	0.8035714285714286	0.7589285714285714	0.7212301587301586
PL_014	0.7481907194550872	0.2725546058879392	0.5151946818613485	0.5626780626780626	0.4952516619183286	0.6980056980056979
PL_015	0.8949923205648396	0.3791753291753292	0.6603026103026103	0.6574497574497573	0.6636636636636637	0.6858974358974359
PL_016	0.8794585302965192	0.36405959031657353	0.7420856610800746	0.6963902019767942	0.6514825956166739	0.7107864202836269
PL_017	0.8645569620253164	0.3702531645569621	0.4954430379746835	0.519240506329114	0.48430379746835445	0.5531645569620253
PL_018	0.8345543345543345	0.44511278195488724	0.6087719298245613	0.624561403508772	0.62531328320802	0.650375939849624
PL_019	0.7473529411764706	0.3473604826546003	0.5277526395173453	0.5383107088989442	0.5220211161387631	0.565761689291101
PL_020	0.6499999999999999	0.2673992673992674	0.5335775335775337	0.5439560439560439	0.5421245421245422	0.6005494505494504
PL_021	0.7777449532250122	0.17612251072235768	0.5163371358402591	0.5087024612482426	0.5091117794664626	0.6207330335838459
PL_022	0.7497354497354498	0.2511111111111111	0.4811111111111111	0.5055555555555556	0.42999999999999994	0.7444444444444445
PL_023	0.596316425120773	0.228505291005291	0.5069444444444444	0.7044082125603864	0.4507850241545894	0.8064613526570048
PL_024	0.7853535353535352	0.4111111111111111	0.5944444444444444	0.5555555555555555	0.55	0.5444444444444444
PL_025	0.8015734265734266	0.43444055944055954	0.6022727272727272	0.666958041958042	0.6110139860139859	0.6791958041958043
PL_026	0.6343033509700177	0.2137509850275808	0.3205279747832939	0.3812056737588652	0.2850669818754925	0.40524034672970843
PL_027	0.8685185185185184	0.44656862745098036	0.6777777777777777	0.6175925925925926	0.6416666666666667	0.6185185185185186
PL_028	0.765836111598526	0.32661870503597124	0.5577338129496403	0.6181654676258993	0.568884892086331	0.6620503597122303
PL_029	0.7610688343133865	0.31073446327683624	0.4878069872016603	0.489536492563127	0.49956762365963336	0.6197682462815634
PL_030	0.7021563342318059	0.3948787061994609	0.605121293800539	0.6064690026954178	0.5801886792452831	0.6327493261455527
PL_031	0.7423469387755102	0.3314108251996451	0.41709183673469385	0.38690476190476186	0.40008503401360546	0.41284013605442177
PL_032	0.6774891774891775	0.38888888888888884	0.5216450216450217	0.6298701298701299	0.5562770562770563	0.6255411255411256
PL_033	0.8631221719457014	0.6640271493212669	0.6866515837104072	0.6753393665158371	0.6821266968325792	0.6798642533936652
PL_034	0.810096153846154	0.24969951923076922	0.46093750000000006	0.4396033653846153	0.4501201923076923	0.5204326923076924
PL_035	0.6122881355932205	0.3121069182389937	0.36556603773584906	0.3891509433962264	0.36242138364779874	0.4085429769392033
PL_036	0.6083333333333332	0.4305555555555556	0.4333333333333333	0.46666666666666673	0.4666666666666666	0.47500000000000003
PL_037	0.825	0.5152777777777777	0.73	0.64	0.7250000000000001	0.64
PL_038	0.8125	0.4702380952380952	0.7678571428571429	0.6994047619047619	0.6785714285714285	0.7410714285714285
PL_039	0.8725490196078431	0.3454440599769319	0.5726643598615917	0.49884659746251436	0.5484429065743944	0.5046136101499424
PL_040	0.6315156375300721	0.29401993355481726	0.42782678428227744	0.47009966777408635	0.4127906976744186	0.6226944667201282
PL_041	0.7535633908477117	0.39784053156146176	0.51578073089701	0.5556478405315615	0.5166112956810631	0.5565891472868217
PL_042	0.6785714285714286	0.3452380952380952	0.369047619047619	0.369047619047619	0.3452380952380952	0.369047619047619
PL_043	0.8466898954703833	0.44136960600375236	0.6613508442776735	0.610885275519422	0.6126919602529358	0.6429539295392953
PL_044	0.7414240931482311	0.24007807417046192	0.6067172835600548	0.5696223316912972	0.5851321092700403	0.6721152410807583
PL_045	0.7794117647058822	0.3324175824175824	0.41346153846153844	0.40384615384615385	0.4230769230769231	0.40625
PL_046	0.9261363636363638	0.6576704545454547	0.7329545454545455	0.7528409090909091	0.7457386363636365	0.7642045454545455
PL_047	0.8844086021505375	0.30913978494623656	0.6549235993208831	0.6520939445387661	0.6464346349745331	0.7143463497453311
PL_048	0.8507062146892654	0.3336499123319696	0.6201977401129942	0.657909604519774	0.6337570621468926	0.6887005649717515
PL_049	0.9264264264264264	0.3219753086419754	0.7244444444444444	0.6781381381381382	0.6754954954954955	0.7756756756756757
PL_050	0.710204081632653	0.3976190476190476	0.5714285714285714	0.5102040816326532	0.4836734693877552	0.5918367346938775
PL_051	0.9031746031746033	0.3115384615384615	0.5523809523809523	0.6944444444444445	0.5333333333333333	0.7007936507936509
PL_052	0.77008547008547	0.412087912087912	0.6623931623931623	0.652136752136752	0.582051282051282	0.676068376068376
PL_053	0.719834398405827	0.2509566326530612	0.531781462585034	0.4576891362605648	0.5036848072562359	0.5060640417783275
PL_054	0.7206684477096901	0.25680388793596337	0.5056032018296169	0.5134770889487871	0.4903087478559176	0.5835298742138365
