"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.22222222222222,24.7551226551227,4,116.04,60,0.560539359444876
"pl2",1.66666666666667,11.9314574314574,4,43.04,27,0.248677800391712
"pl3",1.22222222222222,11.1483405483405,4,30.04,24,0.245805320599945
"pl4",1.88888888888889,5.68903318903319,4,11.04,12,0.119517605332895
"pl5",2.11111111111111,5.16709956709957,4,15.04,11,0.0953888726743327
"pl6",1.88888888888889,4.96046176046176,4,10.04,10,0.114073195686888
"pl7",1.88888888888889,4.62871572871573,4,7.04,9,0.0977982123874972
"pl8",2.77777777777778,3.62886002886003,3,3.03,9,0.0793704783487399
"pl9",2.11111111111111,3.38730158730159,4,3.04,7,0.0767756437236539
"pl10",2.77777777777778,2.39090909090909,3,2.03,6,0.0448072776081066
"pl11",2.77777777777778,1.64617604617605,2,1.02,4,0.0325344943305753
"pl12",2.77777777777778,1.11111111111111,2,0.02,2,0.0310000357051429
"pl13",3.22222222222222,0.574162679425837,1,0.01,2,0.00758861347197178
"pl14",2.77777777777778,0.571428571428571,1,0.01,1,0.01648831430617
"pl15",3.22222222222222,0.363636363636364,1,0.01,1,0.00708170855779746
"pl16",3,0.444444444444444,1,0.01,1,0.0133288797699688
"pl17",Inf,0,1,0.01,1,8.12990163708558e-18
"pl18",2.77777777777778,0.571428571428571,1,0.01,1,0.0161795776715186
"pl19",2.77777777777778,0.571428571428571,1,0.01,1,0.01648831430617
"pl20",2.77777777777778,0.571428571428571,1,0.01,1,0.0161795776715186
"pol1",1.75,4.0151871657754,4,6.04,7,0.147617037705933
"pol2",1.5,4.12887137630172,4,2.04,7,0.156233007844977
"pol3",1.75,3.95945961159583,4,6.04,7,0.144852971798875
"pol4",1.75,3.18437376864621,4,1.04,6,0.114979334106263
"pol5",1.75,3.52887137630172,4,2.04,6,0.125940793112461
"pol6",1.5,3.76887137630172,4,0.04,6,0.152162288915764
"pol7",2,3.07004784688995,4,1.04,5,0.131422767860578
"pol8",2.25,2.54127779341402,3,1.03,5,0.0946090121283177
"pol9",1.75,3.2951871657754,4,0.04,5,0.143933661953595
"pol10",2,2.3506895581199,4,0.04,4,0.0603046096410948
"pol11",2.25,2.56969696969697,3,2.03,4,0.119331164547553
"pol12",2.25,2.59636363636364,3,1.03,4,0.12130497175667
"pol13",2.5,1.77818181818182,3,0.03,3,0.0992521764063827
"pol14",2.75,1.53818181818182,3,0.03,3,0.0764805417112357
"pol15",2.25,2.23636363636364,3,0.03,3,0.117842374619156
"pol16",2.25,1.87700534759358,3,0.03,3,0.0868837421824714
"pol17",2.5,1.65186602870813,3,0.03,3,0.078269741145292
"pol18",2.5,1.65186602870813,3,0.03,3,0.0800512980179561
"pol19",2.5,1.65186602870813,3,0.03,3,0.080051298017956
"pol20",2.25,2.23636363636364,3,0.03,3,0.117842374619156
"pol21",2.25,1.9475935828877,3,0.03,3,0.0679736430044732
"pol22",2.25,2.23636363636364,3,0.03,3,0.117842374619156
"pol23",2.5,1.7075935828877,3,0.03,3,0.0848254278069532
"pol24",2.25,2.23636363636364,3,0.03,3,0.117842374619156
"pol25",2.75,1.48852664576803,2,1.02,3,0.0670919272314931
"pol26",2.5,1.7075935828877,3,0.03,3,0.0809648374164721
"pol27",2.5,1.3475935828877,2,0.02,2,0.0753518971574232
"pol28",2.5,1.41818181818182,2,0.02,2,0.0552320602331028
"pol29",2.5,1.3475935828877,2,0.02,2,0.0753518971574232
"pol30",2.5,1.41818181818182,2,0.02,2,0.0552320602331028
"pol31",2.75,0.833684210526316,2,0.02,2,0.0156594267592391
"pol32",2.5,1.41818181818182,2,0.02,2,0.0552320602331028
"pol33",2.75,0.889411764705882,2,0.02,2,0.0183545230304193
"pol34",2.5,1.41818181818182,2,0.02,2,0.0552320602331029
"pol35",2.5,1.0030959752322,2,0.02,2,0.0240043128549568
"pol36",2.5,1.3475935828877,2,0.02,2,0.0759600189491215
"pol37",2.5,1.3475935828877,2,0.02,2,0.0753518971574232
"pol38",2.5,1.3475935828877,2,0.02,2,0.073534037619403
"pol39",2.75,1.12852664576802,1,0.01,2,0.0634013168227653
"pol40",2.75,1.17818181818182,2,0.02,2,0.0714757232438848
"pol41",2.5,1.29186602870813,2,0.02,2,0.0732649226779412
"pol42",2.5,1.3475935828877,2,0.02,2,0.0759600189491214
"pol43",2.5,1.29186602870813,2,0.02,2,0.0732649226779412
"pol44",2.75,0.6,1,0.01,1,0.0277764531624979
"pol45",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol46",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol47",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol48",2.75,0.818181818181818,1,0.01,1,0.0626103143860528
"pol49",2.75,0.818181818181818,1,0.01,1,0.0274556070706049
"pol50",3.75,0.36,1,0.01,1,0.00363399087701155
"pol51",2.75,0.818181818181818,1,0.01,1,0.027455607070605
"pol52",2.75,0.818181818181818,1,0.01,1,0.0626103143860528
"pol53",4.75,0.310344827586207,1,0.01,1,0.000847621968428637
"pol54",2.75,0.529411764705882,1,0.01,1,0.0127415827713703
"pol55",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol56",2.75,0.6,1,0.01,1,0.0277764531624979
"pol57",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol58",3.5,0.36,1,0.01,1,0.0088654088578319
"pol59",2.75,0.529411764705882,1,0.01,1,0.0109237232333501
"pol60",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol61",2.75,0.818181818181818,1,0.01,1,0.0626103143860528
"pol62",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol63",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol64",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol65",2.75,0.6,1,0.01,1,0.0277764531624979
"pol66",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol67",2.75,0.6,1,0.01,1,0.0277764531624979
"pol68",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol69",2.75,0.6,1,0.01,1,0.0277764531624979
"pol70",2.75,0.6,1,0.01,1,0.0277764531624979
"pol71",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol72",2.75,0.6,1,0.01,1,0.0277764531624979
"pol73",Inf,0,1,0.01,1,7.83831054499329e-18
"pol74",2.75,0.818181818181818,1,0.01,1,0.0626103143860528
"pol75",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol76",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol77",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol78",2.75,0.6,1,0.01,1,0.0277764531624979
"pol79",2.75,0.818181818181818,1,0.01,1,0.0274556070706049
"pol80",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol81",2.75,0.818181818181818,1,0.01,1,0.0626103143860528
"pol82",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol83",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol84",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol85",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
"pol86",2.75,0.473684210526316,1,0.01,1,0.0106546082918883
"pol87",2.75,0.818181818181818,1,0.01,1,0.0274556070706049
"pol88",2.75,0.6,1,0.01,1,0.0277764531624979
"pol89",2.75,0.473684210526316,1,0.01,1,0.0106546082918883
"pol90",2.75,0.818181818181818,1,0.01,1,0.0274556070706049
"pol91",2.75,0.818181818181818,1,0.01,1,0.0626103143860529
