"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,14.5285714285714,3,41.03,34,0.541815167299671
"pl2",1.66666666666667,11.975,3,41.03,28,0.38860817712763
"pl3",1.66666666666667,5.08214285714286,3,12.03,11,0.136834323824888
"pl4",2.66666666666667,2.4,2,3.02,6,0.0612965029381289
"pl5",2,2.80357142857143,3,3.03,5,0.0925789472840166
"pl6",2.66666666666667,2.175,2,1.02,5,0.0619655150160683
"pl7",2,2.85,3,3.03,5,0.0903718932137153
"pl8",3,1.48214285714286,2,0.02,4,0.0466048541307359
"pl9",3,0.803571428571429,2,0.02,3,0.0139258502247005
"pl10",3,1.05357142857143,2,0.02,3,0.0302455542405256
"pl11",2.33333333333333,1.83333333333333,2,1.02,3,0.0608657765823327
"pl12",2,1.75,3,0.03,3,0.0623137081570933
"pl13",3,0.589285714285714,2,0.02,2,0.0130884437215162
"pl14",3,0.589285714285714,2,0.02,2,0.0130884437215162
"pl15",5,0.428571428571429,2,0.02,2,0.000657283858636446
"pl16",2.66666666666667,1.05,1,0.01,2,0.0313347184180138
"pl17",5,0.214285714285714,1,0.01,1,0.000336044365654982
"pl18",3,0.375,1,0.01,1,0.0128852793699974
"pl19",5,0.214285714285714,1,0.01,1,0.000336044365654983
"pl20",Inf,0,1,0.01,1,0
"pl21",Inf,0,1,0.01,1,0
"pl22",Inf,0,1,0.01,1,0
"pl23",4.66666666666667,0.3,1,0.01,1,0.00138066211334203
"pol1",1.33333333333333,4.65357142857143,3,5.03,9,0.206472928816394
"pol2",1.33333333333333,3.62857142857143,3,1.03,6,0.194588123910791
"pol3",4.66666666666667,0.933333333333333,2,2.02,4,0.00226416246627166
"pol4",2.33333333333333,2.16666666666667,2,0.02,4,0.105562086688746
"pol5",1.66666666666667,2.7,3,0.03,4,0.171814036069082
"pol6",2,2,3,0.03,3,0.103404566512983
"pol7",2,2.2,3,0.03,3,0.158401144556023
"pol8",2.33333333333333,1.93333333333333,2,0.02,3,0.107641408255988
"pol9",2.66666666666667,1.66666666666667,2,0.02,3,0.0893994752410802
"pol10",2.66666666666667,1.66666666666667,2,1.02,3,0.0868170066178893
"pol11",2,2.1,3,0.03,3,0.109972898140257
"pol12",2.66666666666667,1.66666666666667,2,0.02,3,0.0843007216029784
"pol13",2.66666666666667,1.375,2,0.02,2,0.0896124281742153
"pol14",4,0.666666666666667,2,0.02,2,0.0114060484245957
"pol15",4.66666666666667,0.533333333333333,2,0.02,2,0.00216441183673808
"pol16",3.33333333333333,0.589285714285714,1,0.01,2,0.00930247209929981
"pol17",2.33333333333333,1.6,2,0.02,2,0.13809235301189
"pol18",2.66666666666667,1.375,2,0.02,2,0.0895131341780045
"pol19",Inf,0,1,0.01,2,0
"pol20",2.66666666666667,1.375,2,0.02,2,0.0895131341780045
"pol21",4.66666666666667,0.666666666666667,2,0.02,2,0.00388514325568727
"pol22",2.33333333333333,1.2,2,0.02,2,0.0779855662087321
"pol23",2.33333333333333,1.6,2,0.02,2,0.138092353011889
"pol24",2.33333333333333,1.6,2,0.02,2,0.13809235301189
"pol25",2.33333333333333,1.6,2,0.02,2,0.13809235301189
"pol26",2.33333333333333,1.6,2,0.02,2,0.13809235301189
"pol27",2.66666666666667,0.875,2,0.02,2,0.0226097413399835
"pol28",2.66666666666667,1.375,2,0.02,2,0.0896124281742153
"pol29",2.33333333333333,1.6,2,0.02,2,0.13809235301189
"pol30",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol31",2.66666666666667,1,1,0.01,1,0.0804155783472911
"pol32",2.66666666666667,0.5,1,0.01,1,0.0134128915130593
"pol33",Inf,0,1,0.01,1,0
"pol34",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol35",2.66666666666667,0.6,1,0.01,1,0.0203087915441335
"pol36",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol37",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol38",3.33333333333333,0.375,1,0.01,1,0.00909755583071337
"pol39",2.66666666666667,1,1,0.01,1,0.0804155783472911
"pol40",2.66666666666667,1,1,0.01,1,0.0804155783472912
"pol41",2.66666666666667,1,1,0.01,1,0.0804155783472911
"pol42",3.33333333333333,0.375,1,0.01,1,0.00909755583071337
"pol43",2.66666666666667,1,1,0.01,1,0.0804155783472912
"pol44",3,0.428571428571429,1,0.01,1,0.00903362792484946
"pol45",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol46",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol47",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol48",2.66666666666667,0.6,1,0.01,1,0.0203087915441335
"pol49",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol50",2.66666666666667,0.6,1,0.01,1,0.0203087915441335
"pol51",2.66666666666667,0.6,1,0.01,1,0.0203087915441335
"pol52",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol53",3.33333333333333,0.375,1,0.01,1,0.00919684982692419
"pol54",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol55",2.66666666666667,0.6,1,0.01,1,0.0576767746645985
"pol56",2.66666666666667,1,1,0.01,1,0.0804155783472911
"pol57",3.33333333333333,0.375,1,0.01,1,0.0046506625432662
"pol58",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol59",2.66666666666667,0.6,1,0.01,1,0.0576767746645985
"pol60",2.66666666666667,1,1,0.01,1,0.0804155783472911
"pol61",2.66666666666667,1,1,0.01,1,0.0804155783472911
"pol62",2.66666666666667,0.6,1,0.01,1,0.0576767746645986
"pol63",2.66666666666667,1,1,0.01,1,0.0804155783472911
"pol64",2.66666666666667,0.6,1,0.01,1,0.0203087915441335
