"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.88,65.5291811660681,5,622.05,188,0.632672738353527
"pl2",2.12,27.6342648958047,5,217.05,75,0.0904302763636699
"pl3",1.8,24.8398151347707,5,166.05,66,0.160835703728732
"pl4",1.96,18.8494582692195,5,126.05,50,0.070838721850826
"pl5",2.12,17.1283927681372,5,110.05,45,0.113402422785451
"pl6",2.04,17.0499965506402,5,101.05,45,0.078271900474084
"pl7",1.96,16.3312461795117,5,86.05,42,0.10571691886866
"pl8",2.6,14.5664465168481,5,117.05,41,0.0282978330742827
"pl9",2.52,13.9719607710449,5,98.05,38,0.0393749478483629
"pl10",2.2,13.1686032812562,5,78.05,34,0.0859610815635287
"pl11",2.12,11.7893743790393,5,54.05,30,0.0672652445002015
"pl12",2.44,10.1563571158334,5,71.05,28,0.0178355665083245
"pl13",2.44,10.1837807585869,5,61.05,28,0.0638134525340949
"pl14",2.44,9.36533605250844,5,58.05,25,0.0418095664926055
"pl15",2.92,5.94046440616946,3,28.03,21,0.0218062983142741
"pl16",2.76,7.46086795654091,4,33.04,21,0.0264666858443521
"pl17",2.6,7.77390727524526,5,46.05,21,0.0241639943984596
"pl18",2.68,7.09330752005574,4,28.04,20,0.0287381052376058
"pl19",2.6,7.07955000657215,5,42.05,19,0.0308861086143012
"pl20",2.76,6.14741250823532,4,26.04,18,0.0221520291126859
"pl21",2.84,5.89349078470133,4,30.04,18,0.011822871981371
"pl22",2.6,6.29969187139388,5,35.05,17,0.0271918511744818
"pl23",2.84,5.1645779153809,3,22.03,17,0.00951211103188981
"pl24",3.08,4.63821154781607,3,24.03,17,0.00989588747284666
"pl25",2.84,4.70613381440297,3,18.03,15,0.00977942761747208
"pl26",2.6,4.58634133661665,5,22.05,12,0.0189773297687643
"pl27",2.84,4.37825021436881,4,20.04,12,0.0189244103596239
"pl28",2.84,4.01429198444041,4,15.04,12,0.0139179851699613
"pl29",2.68,4.28915244122182,4,11.04,11,0.0243534116394028
"pl30",3.16,2.80908204761029,3,13.03,10,0.00298062493526076
"pl31",2.92,2.85475796436248,3,12.03,10,0.00923079675938742
"pl32",2.52,3.99631386280385,5,15.05,10,0.0179321135974741
"pl33",3,2.83371338243702,3,11.03,10,0.00749647992645773
"pl34",2.92,3.31915488446603,4,10.04,10,0.0178544687838326
"pl35",2.92,2.86863677245324,2,4.02,10,0.00677689453698435
"pl36",2.84,3.13493772193808,3,6.03,9,0.00675764351551034
"pl37",2.84,3.056786350904,4,6.04,8,0.0141844630811757
"pl38",2.92,2.66729337317138,3,7.03,8,0.0094385725640822
"pl39",2.76,2.93682710111801,4,9.04,8,0.0074512443601956
"pl40",2.76,2.66582771233934,3,8.03,7,0.0125343299641075
"pl41",2.68,2.91117970311081,4,5.04,7,0.0156705426668774
"pl42",2.84,2.06469342689249,3,5.03,6,0.00510273355601818
"pl43",2.68,2.49041671367253,4,3.04,6,0.0186813667150435
"pl44",3,1.85417439703154,3,2.03,5,0.00430657770586602
"pl45",2.76,1.90688211959093,3,3.03,5,0.007002816837689
"pl46",2.92,1.41719830836311,3,1.03,4,0.00773728821765642
"pl47",2.76,1.74768966258328,3,0.03,4,0.0143899306877895
"pl48",2.84,1.54287056612638,3,0.03,4,0.00820771165808504
